"x","y","Endothelial cells","Fibroblasts","Neutrophils","Epithelial cells","Proliferation","Astrocytes","Neurons","Oligodendrocytes","Mesenchymal cells","Macrophages/Microglia cells"
3121,4198,0.0269650339654539,0.108466698889765,0.152040381121482,0.00570830010296908,0.000142213958785727,0.0515961668837124,0.104643103306486,0.087192272373328,0.163617633825595,0.299628195572424
10081,2163,0.0128670728633634,0.0881190020003919,0.24403344801349,0.00365930261427524,0.000126322357116923,0.0656694901175217,0.208721312431301,0.161926583117291,0.0341218575137303,0.180755608971519
9254,3602,0.0693498359675006,0.162174333917998,0.106214176302994,0.00341709164313745,0.000189395324431104,0.0253833762297024,0.089448129776697,0.0990245065943119,0.0748614415796433,0.369937712663584
9184,5879,0.0987263027784072,0.184702769807866,0.0705920530220262,0.000638779526099651,0.000100526180593948,0.0227552923289488,0.0280938613157115,0.149419650006834,0.0535837051560879,0.391387059877425
7118,2042,0.000824212206879991,0.0507036279975128,0.10060891521685,0.0433376215114892,0.000582805052768124,0.0140976766638697,0.0674548441995618,0.10649820950211,0.300206158878262,0.315685928770696
7804,8516,0.048317474043005,0.106870438865614,0.244264064508208,0.00179728136773438,9.56775384924341e-05,0.0717846612438282,0.0755397772584789,0.15186460253053,0.0338622437850339,0.265603778859075
7118,3960,0.00875094703675345,0.136092765609275,0.0680166243715112,0.0213012132232278,0.000362543058033616,0.0180039200223212,0.0638533324188025,0.095387954157906,0.154636896959647,0.433593803142522
9459,6839,0.00340049943848455,0.310170216190362,0.140333960620595,0.00481733843949701,0.000200509210993046,0.0359090252195223,0.158789694210592,0.130450244761012,0.0428518216054245,0.173076690303518
8634,1803,0.00232051634474643,0.18511006481152,0.1273347447903,0.00691205997241382,0.000200111721267021,0.0253164394857765,0.0745569480978948,0.135380937994599,0.117654912828786,0.325213263952698
7187,2162,0.00172799919778317,0.0994441512134469,0.112446809503382,0.021262538667234,0.000284639225470295,0.0404558660413274,0.128878145720647,0.113347697895868,0.124212434396698,0.357939718138143
3809,6596,0.0035743625220776,0.266264621690651,0.0377049962968211,0.0162025888468486,0.000973208258906207,0.008932854404781,0.0545203717066107,0.150176644581158,0.154119337760048,0.307531013932098
6704,3241,0.00040198262239404,0.011425796451444,0.077348722651327,0.0756544919694552,0.000278458563523871,0.0116970709813544,0.0207677180411026,0.115963811652666,0.349784612874805,0.336677334191927
5530,10073,0.00810748270282663,0.13918415250414,0.136892387798323,0.00479751901129387,0.000267193672173578,0.0906069913882701,0.231738721795302,0.121275648798963,0.0529540014006593,0.214175900928049
6498,2881,0.00178570221535992,0.172456856362598,0.0961870993671416,0.022923950946663,0.00036526432191678,0.0159434489894099,0.0945191248064897,0.176364721581515,0.121725286424728,0.297728544984179
9530,2163,0.000852413246856356,0.0232652620450539,0.187442233459723,0.0159873990671585,0.00095268479512341,0.0162837587128497,0.107004835441985,0.115397214282863,0.358737499384928,0.174076699563459
9320,8037,0.000533056216213153,0.120871600394504,0.144349997703297,0.00398295939076703,0.000103635040118337,0.0489372008864925,0.212651177896389,0.13236140300713,0.0390845649987763,0.297124404466313
6291,3480,0.00102845474360708,0.0997018097808711,0.11797157636497,0.0242967879304285,0.000159062184747847,0.0171242600797515,0.0732113912520625,0.248201505708271,0.141466410409589,0.276838741545702
8011,8157,0.0617860292620057,0.170482675409957,0.209760360436367,0.00280026158237121,0.00011225473520799,0.0805390682047712,0.126862490689871,0.199018315022926,0.023155934044891,0.125482610611632
8220,3961,0.303419339479116,0.125143998272379,0.0385957711915489,0.00153462262540286,0.00064542779432871,0.0276209298962021,0.0197295257770513,0.105704394304322,0.125328614630704,0.252277376028945
7392,6838,0.208648432675941,0.200581248890285,0.138827135864967,0.000223186511758405,2.08031159081172e-05,0.0302297276258545,0.029269707397984,0.122890082050945,0.0492771818804812,0.220032493985876
6911,4560,0.00498723649176222,0.282565690204202,0.0131080155561749,0.0038416095307554,0.000127674793177797,0.00638724038814896,0.0292025956097327,0.137645459347689,0.0605434453954617,0.461591032682896
9457,9716,0.131058401456963,0.105966873031007,0.11396733858411,0.00195572276451583,5.588632230361e-05,0.0157398984683542,0.113459084748521,0.15866527703503,0.0667345707630689,0.292396946826125
8562,7917,0.00440102193673089,0.0763070643388192,0.248346703703886,0.00199120837941157,3.81746481529672e-05,0.0979230559144033,0.191343167859707,0.173206344416069,0.00660600874907151,0.199837250053749
10012,3242,0.171677755833883,0.0999153475278996,0.048129417661528,0.00186751953878556,0.000119189199429322,0.0554349804717716,0.0987535312283867,0.142428176925114,0.0797797739414868,0.301894307671715
8218,7317,0.00825735224643132,0.0855778350228458,0.21217710334668,0.0104312869399832,0.000490168393918946,0.0562495877682171,0.182918795659866,0.121292840756481,0.0591332498044834,0.263471780061094
9319,9955,0.0166410126072405,0.188520588425529,0.132658824682009,0.00434462319550199,0.00016056280812366,0.0695574508970033,0.0611348847827337,0.190121106435374,0.0807262855038737,0.256134660662611
6842,3720,0.00943697071915497,0.1437876860863,0.0762109055687248,0.022100859758188,0.000229835262764889,0.0322664959252927,0.063008163160238,0.120005830285779,0.126771484333153,0.406181768900404
6843,1562,0.00115702740485432,0.116030456152108,0.202260493500423,0.0038902984596439,8.18551625451566e-05,0.0350947580063023,0.150720483344595,0.121434830083477,0.061337817374244,0.307991980511809
4497,9474,0.049218129201641,0.138564749597023,0.124039533562164,0.00600666237069292,0.000501406483857666,0.0655756226164581,0.13558868650794,0.120746497452674,0.0773828123494854,0.282375899858065
5946,4559,0.00117661414999264,0.0973173362712101,0.0667949434497777,0.0319972358537275,0.00142752635186609,0.0279260575679766,0.0641944846836432,0.210079256556236,0.182573268785968,0.316513276329602
6981,2042,3.93913716758686e-05,0.00608642064915526,0.0968802188067421,0.0670433942074083,0.00068187735619517,0.0024296409240948,0.0129449054244147,0.109218532909472,0.500966811828405,0.203708806522436
3811,2041,0.187082152855927,0.118613545558188,0.0567710020900003,0.0022882383870589,0.000393143893103604,0.0263452591796434,0.00424630820962207,0.125602734867881,0.0660984529323732,0.412559162026202
3604,2880,0.266845873307139,0.0982742470762857,0.0887152129331588,0.00105596348815259,3.88175481520503e-05,0.0315989280409805,0.0669052351470551,0.133341950710616,0.0576458958080906,0.25557787594037
8083,1563,0.00249058499299798,0.0880711422466549,0.0911495492229003,0.0758382595473618,0.000323634054907553,0.0193660302964321,0.0830712975610103,0.110760111681543,0.246655193921942,0.28227419647425
3189,5757,0.00645310996402775,0.0865951193840837,0.13860401206862,0.00461761695647519,0.000286237571985744,0.017140307595743,0.067668970336207,0.13246320291053,0.176086074781522,0.370085348430806
3398,2999,0.0964772142775381,0.0781602660083268,0.242618325311743,0.00333990605023096,4.99354313129955e-05,0.0683960276133453,0.166497123021816,0.146233006512012,0.0237723948908135,0.174455800882861
8220,4440,0.366552498764053,0.0759230322213363,0.0619124943984749,0.00158518842036176,0.000187120622356686,0.0224856198009357,0.0395896402615797,0.116069601805809,0.09383924475268,0.221855558952413
7670,2042,0.0208658638992843,0.0907170477215942,0.112107227298408,0.00958915818276129,7.77110195239776e-05,0.0331053326635671,0.223920089515273,0.145094098400672,0.0694857433698286,0.295037727929087
5669,7436,0.00869492434293806,0.210554777537202,0.07341999565679,0.00515637446685435,0.00052830056203735,0.0375135017456595,0.21676313495344,0.0931486480944278,0.0626952452715892,0.291525097369062
5671,4079,0.00204921317582073,0.0551152082398141,0.12102311666434,0.0102129493251775,0.000168315810021977,0.0317390320001643,0.172294864204526,0.15960729698806,0.266330323716491,0.181459679875584
10147,7558,0.0041695221830389,0.177707702875491,0.152159599718429,0.00178174794464796,5.69567986524018e-05,0.0509809216049323,0.174408044235588,0.191849731288751,0.0213799744112514,0.225505798939218
5186,9474,0.0474890345249325,0.191788712038479,0.0922907971316344,0.00438866946911931,0.000275119521307891,0.0409663810426076,0.149580187635576,0.0922868928153961,0.0826835020826947,0.298250703738253
4912,5158,1.03084358303136e-07,4.19421349718783e-07,0.00157967822882819,0.0129566002636782,8.1659364381618e-07,4.89299210470166e-05,2.24460718894219e-05,0.0333147002937617,0.880655532460873,0.0714207736605708
9254,2643,0.00694084707634771,0.154171272903683,0.196494299963321,0.00339067788159237,8.67439272088636e-05,0.0337096849337262,0.105741617482969,0.15685282722677,0.0479979936663694,0.294614034938011
5944,7676,0.00731467351906775,0.115583313439228,0.0802274011770625,0.0183270548612594,0.00098243004831761,0.0274987041694239,0.113793506897773,0.0939333805239707,0.267571588361131,0.274767947002766
6635,3840,0.00360392308322781,0.13336657104843,0.0760441716317144,0.0159400971862475,0.000137749752147576,0.0206668296913949,0.0543022710638627,0.136150685503491,0.109621004039475,0.450166697000009
7255,5399,0.277870267175923,0.153714487596758,0.0754620035839019,0.00339870127242888,0.0001715806370125,0.0288314943073833,0.0543143413935886,0.145371758461399,0.0683159266034228,0.192549438968183
9871,9716,0.157649786102224,0.131891638682072,0.00851048641528782,0.0014428858848306,0.000251595062617786,0.00848957877595386,0.0164507390946981,0.199403345628955,0.0878664450578684,0.388043499295493
2915,3119,0.0446120348248867,0.0595785172093839,0.087042258367181,0.0191305602774185,0.000105902699532163,0.0154981777716249,0.0500284186633243,0.0945294384265397,0.351094905336895,0.278379786423214
5257,5518,0.00814966589869522,0.10573175030897,0.143574272187562,0.00803878862821832,6.77015960610526e-05,0.0426691776764631,0.127474259560746,0.13322626304913,0.125651401817432,0.305416719276722
8151,3122,0.00556825844906389,0.168928322032825,0.179560102385359,0.00555913149501906,0.000182444119297166,0.0376743269927332,0.132898871190387,0.124455733289715,0.0838439345741895,0.261328875471411
5739,5878,0.169582392012205,0.116333987522363,0.116881548704578,0.00296093931212815,0.000109098309762434,0.0280113362339341,0.190398207480399,0.127092012043858,0.0287378484078952,0.219892629972877
8771,3721,0.0593316858664598,0.233377428799462,0.0723487567966746,0.000842079644323276,0.000103162708299599,0.0183975855686672,0.0344608794212153,0.172636640186856,0.0830876972814342,0.325414083726608
5533,3840,0.00053327790930833,0.165322638517685,0.0675665296807966,0.00716140643303049,0.000231558225829312,0.0144672000041608,0.0731544663614808,0.130524306168784,0.097839208794235,0.44319940790469
8219,4920,0.235544060655679,0.0990393691433337,0.0482097124067034,0.00168151877049828,9.91161099018277e-05,0.0260704570469371,0.0223479385487761,0.138021460434538,0.0758551347455709,0.353131232138062
5739,6117,0.0931556041431026,0.133587654599696,0.131281775667722,0.00237156241219837,0.000297590555507638,0.0594551129140092,0.179813923745392,0.0892966847982091,0.0538918570324466,0.256848234131717
4293,2400,0.0332629702042625,0.120082722202263,0.0433710765589608,0.0128821069405792,0.000749997945057202,0.0112938791853063,0.0697100301881888,0.221920591786665,0.201935435723288,0.284791189265429
8701,7198,0.00463089631405716,0.0721622037837968,0.256485772432193,0.00471968096012501,4.88860839182174e-05,0.0762851679415228,0.200354760098766,0.170165683364608,0.0127743303971657,0.202372618623848
5118,7676,0.00640780808244219,0.127081984077302,0.11745496905212,0.012422992053456,0.000986151838047943,0.0269389639991376,0.145996896897011,0.085019676196082,0.168726821251698,0.308963736552703
7530,5879,0.247428702114912,0.170095239545619,0.0540968766199172,0.00135322806587387,0.000345232974900521,0.0227489019433197,0.0398775306014499,0.0810678395461598,0.0443861702791833,0.338600278308664
9872,6359,0.013444233530975,0.222732805518733,0.119906668041201,0.00152323991066602,4.70237789287682e-05,0.0143951644085622,0.058049974199338,0.139984062819328,0.0547206432455856,0.375196184546683
4222,7076,0.0164665168131733,0.226554630697523,0.0828072406070032,0.00983304851915046,0.000150922338719695,0.04199988297437,0.0551451628379718,0.0823573998598846,0.0820544683756667,0.402630726976537
4497,9953,0.0095165400551693,0.185246257325008,0.120860363569371,0.00548853918396267,0.00020448987335817,0.032233585780036,0.133021697545327,0.074843516030049,0.11204754898166,0.32653746165606
9735,5640,0.129367051357061,0.194915650312453,0.0762157964026326,0.000229971297016145,1.57828561510728e-05,0.0129488046829588,0.0121380713729278,0.128212779166727,0.0514493576958873,0.394506734856185
7872,10075,8.40302648344191e-05,0.0088987874711646,0.344045702531264,0.00156219010959305,3.23943690049981e-06,0.0316877246668589,0.10827960376011,0.253316430585677,0.0360068355420136,0.216115455631584
3809,6117,0.00426686639758909,0.190188191069287,0.109572788455829,0.00758364071079219,0.000198199725832336,0.0226753782232211,0.0770061604373105,0.11341780963844,0.183066811180013,0.292024154161685
4842,7675,0.015821466619488,0.236716029070728,0.0652459052533478,0.00552482992497138,0.00092306228672597,0.0183027420040848,0.126939832259781,0.119061962081197,0.124777756248777,0.286686414250899
3810,4198,0.453802086904744,0.052279636237681,0.107809452928926,0.000335335283723125,4.34913448270526e-05,0.0443396521755069,0.0673563311493086,0.103464235847287,0.0122169078410316,0.158352870286964
8151,4800,0.314655520968038,0.0625190140888165,0.0414917426432803,0.00253273920403294,0.00115112481943399,0.048360093568592,0.050099159657507,0.161232669443268,0.0886787757788811,0.22927915982815
6841,5878,0.106842042091968,0.0826499175205549,0.189954408718109,0.00282627818948908,9.71410557985349e-05,0.0294540050488425,0.0689392903974131,0.198652703226076,0.0714008849744795,0.249183328777269
4776,2521,0.00634611749754801,0.175981605909141,0.142269451414985,0.00271736293112975,0.000757273546773277,0.0121019531466807,0.102458409487328,0.10565025762777,0.160058756412575,0.29165881202607
6839,8995,0.246005632544023,0.0503105954516321,0.117636697091367,0.00189718581703647,9.14159890962634e-05,0.0540543254018608,0.231694565888468,0.125211841244695,0.00751719026559336,0.165580550306228
3810,5877,0.00294345387836302,0.184453421038973,0.111348126080815,0.00363901133280735,0.000166458266582664,0.0252033145205684,0.181090065275265,0.123593618030016,0.0459951243780206,0.321567407198589
3534,4918,0.00456579750871864,0.117628167054374,0.109352299770235,0.0323511287936572,0.00094041792931015,0.0231394501986834,0.0970892699061779,0.142644435577899,0.207564113585384,0.264724919675561
6015,4679,0.00042504052553928,0.080633157805968,0.0707560810756358,0.0409809003103943,0.00087970639603744,0.0168892429416233,0.0385947457231666,0.166142325736918,0.253359921755904,0.331338877728812
8633,4680,0.19665161022471,0.159449005331066,0.0725892630561761,0.00642041928709243,0.00109406299090578,0.0165762658410585,0.0234618087258523,0.119592615024161,0.109684774836369,0.294480174682609
3880,2640,0.288766944888819,0.189771601769344,0.0490919210425188,0.00212976423894421,2.41454349233381e-05,0.0154894485517351,0.0576907507889145,0.121980953353212,0.0850375126184538,0.190016957313135
8289,4320,0.189675951448473,0.181115546522717,0.0482619195750156,0.00160111516162033,0.000532960404863642,0.0261250397838475,0.0226654781280114,0.108229194846693,0.107423270536518,0.314369523592241
6426,8515,0.478226288373152,0.0201182300874363,0.0578273110504398,0.000618993112332294,5.54645125588186e-05,0.018588019903776,0.0410537821702549,0.112773706533379,0.0542331264080571,0.216505077848614
8492,10195,3.49888025826959e-05,0.0141278850735497,0.466537155071591,0.00190119588687359,5.85423437172733e-06,0.0408010612308443,0.0385885498422766,0.279142761449063,0.0157978827864319,0.143062665622415
7600,3121,0.00023576415448904,0.0151488496897283,0.0511494837680496,0.0456394496771061,0.000364962436554409,0.010285419279118,0.0473186093959188,0.108410384988799,0.342019115062683,0.379427961547554
9391,5040,0.216841857393667,0.173432072546757,0.0128803290303264,0.00101693974670917,0.00131820605229701,0.0124006471017307,0.0142081534995573,0.0719748577931267,0.111167530985399,0.384759405850429
6635,3600,0.00448389984465501,0.118462649725946,0.057225179334097,0.0108451284882948,6.56848631383915e-05,0.0184168853162231,0.0933941974267727,0.141013091086762,0.112103066720755,0.443990217193356
3535,3239,0.425738568854565,0.0420780455296334,0.0558081612003718,0.000471761616961133,4.45379264364364e-05,0.0257851575654135,0.0346725990873333,0.141258839108063,0.0189332260970984,0.255209103014124
9458,7798,0.00125566761410409,0.102116306169864,0.177287901358949,0.00239816933730679,8.64525997290104e-05,0.0564469558325645,0.179307990985584,0.179106455448073,0.0265972834321687,0.275396817221658
3122,2759,0.134482512388807,0.113787184503921,0.0965236739505977,0.00433927232490453,0.000251810279268402,0.0224795993391588,0.143614340478559,0.131354705440698,0.0701940631867158,0.282972838107369
6634,7437,0.0961500738580995,0.252859144323043,0.0387503395565235,0.0020849590455075,0.000227621877688079,0.0109971669508463,0.0631462754186243,0.0671212935759334,0.106135557567949,0.362527567825785
9115,5999,0.091783069715822,0.113894211005006,0.0363945398775227,0.000200065496408785,2.18105548969798e-05,0.00716924322300293,0.0112433639182658,0.255213982484022,0.0732272433445379,0.410852470380515
5189,2281,0.00119663996688424,0.0633015947874996,0.0843612188429361,0.0046827230059192,7.18887157210707e-05,0.0121790266502119,0.112562368505318,0.15595829104033,0.0839535817601059,0.481732666725074
9114,8157,0.00147113906863653,0.0939928679621232,0.24328956547405,0.00268853669187108,7.61556790977648e-05,0.0516949650249765,0.201016440092018,0.183972458986516,0.0353732446510587,0.186424626369653
6014,5638,0.0139926855876995,0.137262895600232,0.101132327054101,0.00389451421996665,0.000167920011520132,0.0526959034921057,0.216416614443592,0.12248437945145,0.0525604333271437,0.29939232681219
5326,3959,0.000156348375010959,0.190772486801861,0.100621175326462,0.00430629416409716,0.000190036498854621,0.0143297776470447,0.0184954987217753,0.175197947042357,0.103140380015186,0.392790055407351
5116,10313,0.00941320553490358,0.0733758754741819,0.167976018420988,0.0182412207409064,0.00141661678942438,0.0135539004655128,0.0443966121117277,0.090647863350125,0.344819997102151,0.236158690010079
3879,5277,0.00256164634120633,0.204045079686213,0.166072663709863,0.0129086730457237,0.000348136430244513,0.0564364955648921,0.101743405385753,0.124537969135918,0.0767916856191324,0.254554245081053
4290,9593,0.0248303496406278,0.191441074242658,0.112237730517456,0.00235993833065089,0.000109415558981315,0.0275983335237007,0.115572847696107,0.135661965710886,0.0902078930789767,0.299980451699955
5257,5278,0.00513599366775067,0.0887705992076107,0.160930512583275,0.0193489167469652,0.000191577200989007,0.0380145541059758,0.105591273532307,0.173099462075088,0.200137738305802,0.208779372574237
5050,5398,0.00404521770252356,0.0666479993519,0.0935691367506974,0.0178220441416582,0.000269102785632081,0.0195853287917464,0.042019350225942,0.130680207154544,0.317991495911848,0.307370117183509
7253,8036,0.159133466355279,0.147754303267347,0.0612784017867524,0.000938315996024851,0.000209635507407078,0.022962048784743,0.0216127724894759,0.133971639846507,0.07786922177008,0.374270194196383
8426,5519,0.254174586173841,0.102490979763088,0.0577848345149519,0.000639193472886331,2.02287739643791e-05,0.0189780636429326,0.0567329898431779,0.163088404295891,0.0492104847779636,0.296880234741304
4774,6597,0.0445491338834826,0.167514996586781,0.0943570611331171,0.00375695570604791,7.72895335559769e-05,0.0435618117509304,0.190385758400814,0.105782004387628,0.0483960120743935,0.30161897654325
6912,2402,0.00200481823895011,0.135253794796115,0.159813763581461,0.00978421578203559,0.000213833332582551,0.0371204767004302,0.140102099561411,0.116646497738754,0.0782234448459533,0.320837055422307
8428,1683,0.00763489570299504,0.0902376764703532,0.144411747687922,0.0154349619722399,0.000851554393949051,0.0291689623821733,0.0613120374028723,0.104315859941359,0.169022104285274,0.377610199760862
5809,1922,0.00465529540027773,0.148650037293581,0.140709961028733,0.00906164762289793,0.00018523678641089,0.0115798607516616,0.0560270732481021,0.167925995847036,0.142349041906686,0.318855850114614
8975,9596,0.0318692803316014,0.0792843729429324,0.196197594341658,0.00361486721654359,0.000210868762948963,0.0502970950965491,0.215685482369812,0.137799599151789,0.054995892941081,0.230044946845084
5117,8635,0.00652539078254336,0.189648828969508,0.154362817568608,0.002563188386475,0.000561176971797174,0.0551797307066788,0.113100591005917,0.127072884330973,0.0847198797003012,0.266265511577199
4636,6117,0.0660338444021978,0.165034018880397,0.110920587610908,0.00202460365274915,8.12803197961331e-05,0.0340415007169198,0.222552874462541,0.135430117341457,0.0343903048010561,0.229490867811978
9598,3961,0.181708785750314,0.0882654518468892,0.0269887708585377,0.000618362347077289,0.000260020122098064,0.0380284044284033,0.0604798089689741,0.117217382413938,0.129154358459587,0.357278654804181
6908,10314,0.17958017418655,0.171968324900375,0.10040175692602,0.00390361700185844,0.00026971578387522,0.0468976272837034,0.0621326974217431,0.137646283013672,0.0730637545859906,0.224136048896212
10009,7798,0.00222957566410343,0.096042503886663,0.175845556780746,0.00182491685903379,0.000117603077969714,0.0406937074476639,0.219750088765866,0.204557922471003,0.0479671294629257,0.210970995584026
8012,6478,0.0935214819928268,0.26874640477307,0.10821967007477,0.000547284829857864,1.84787859339906e-05,0.0122876614614936,0.0392298484721009,0.192300188627858,0.0194121864545789,0.265716794527509
7462,3841,0.0905899742191109,0.108482680890045,0.0601058020066871,0.00844837884920485,0.00280380581217003,0.0316040426369689,0.0798433569089505,0.112817789271896,0.187298153821929,0.318006015583037
9803,7198,0.000952428835823653,0.0731519040134928,0.212579777954394,0.00279489343787631,8.95067525506211e-05,0.0572707826882227,0.168097475594663,0.169321458816055,0.0481342673805762,0.267607504526346
6978,7317,0.0840494509488267,0.116260957733227,0.147733127125553,0.00188577764968794,7.81682974515634e-05,0.0739343994156261,0.056019977854635,0.187020094113044,0.0475554575482248,0.285462589313723
7807,2762,0.0026857036522823,0.164132085011013,0.0683435556516836,0.0059673545326653,0.00051325814737125,0.0437995262134841,0.199642598226274,0.12510722882704,0.0769446581827607,0.312864031555426
3948,3719,0.123887452408211,0.00796618326389728,0.117375306706565,0.00279749306759361,0.00114686099132168,0.0432547601623078,0.178056796656602,0.0549952237817,0.106770447202632,0.36374947575917
6288,9235,0.162063011140413,0.135964733434762,0.168901968840022,0.00220657448237188,8.5753040124874e-05,0.0457760415265363,0.0890900514003904,0.151663531668372,0.0430453009620679,0.201203033504939
3810,4438,0.223364249665921,0.106146513136319,0.167821647783558,0.000995385378185318,6.17607622303088e-05,0.0517907418426287,0.116996993724353,0.136526783131934,0.0123293309295701,0.183966593645299
4292,6237,0.00182543829647073,0.0268491698453225,0.107003148082702,0.00955897045359024,0.0014673684418314,0.0210965796144627,0.0507915404853243,0.0939071927868764,0.436116145950411,0.251384446043009
5049,8275,0.0174842322037051,0.197348216868241,0.110582005667495,0.00721789845313936,0.00106180319800372,0.0605059308900485,0.140793603131955,0.114106821375325,0.0879587140183248,0.262940774193764
5877,4199,0.0012514365057124,0.145589584761823,0.0625047696374455,0.0139320439262722,0.000470969058704105,0.0205405996409958,0.0741153730553971,0.210063929047124,0.152405153976305,0.319126140390221
9665,7678,0.00786733097998541,0.1129486370885,0.154050611076626,0.00259836060543662,8.20905163470233e-05,0.0720103125080381,0.212861042942616,0.189558092957061,0.0232064775624764,0.224817043762914
8561,10315,0.00109877683516529,0.00493975139359542,0.323040127152534,0.00045908404374156,1.76145232906897e-05,0.0264706451872095,0.181227176958143,0.212985967465674,0.0493606770655916,0.200400179375054
8286,9835,0.00703206518088916,0.0662478143752423,0.329444944834227,0.00159599635659594,6.07652628363851e-05,0.0752288791680043,0.0673947412640543,0.170311059415013,0.138878370746644,0.143805363396494
3742,2640,0.492139143093538,0.0584632718599563,0.0350768118401358,0.000423981319794945,4.94680334891902e-05,0.01031313618198,0.0271876459352229,0.123939074619404,0.0271566909043546,0.225250776212124
4015,8634,0.0668291066740669,0.410521203350499,0.0531724691937746,0.00294417248846261,0.000362912660489913,0.0383842566180487,0.0996556423065538,0.092110262180175,0.060446041350564,0.175573933177366
4152,10073,0.0260405805478375,0.211272159282875,0.1012275285211,0.00375697188158035,0.000115997611796047,0.0294497575697945,0.173893070268198,0.0892198784518711,0.0785211496114743,0.286502906253473
9665,7438,0.0009962353368554,0.120113816463657,0.167066260832354,0.00251580506964183,3.54004244652393e-05,0.0339404821557512,0.225638611949309,0.163636989185329,0.0172298930879282,0.26882650549471
4359,9713,0.0256454507188613,0.238641697690199,0.0896131657775451,0.00370878562244766,0.000130680629473381,0.0228113995195361,0.0809568362533368,0.159758278274358,0.0889319294702363,0.289801776044006
5050,5158,4.59574207400159e-05,0.000427034454454369,0.0340858199122479,0.0190902886978396,0.000117986550333979,0.00677029433896709,0.00797297880189341,0.1427824832523,0.554342567531942,0.234364589039282
3189,5996,0.00224763155560847,0.146633278648602,0.0364805832765981,0.0222279487804965,0.000162486384413281,0.00461750785293996,0.0335783633780669,0.134997611093488,0.150807612092239,0.468246976937548
3466,3119,0.247944602296805,0.0791233281960778,0.176465069696657,0.00271065709002159,4.34074682387945e-05,0.0455305851339512,0.109121551209378,0.103224004148268,0.0143332222332252,0.221503572527378
3671,6356,0.00373350768968595,0.0820207940577059,0.11972631671138,0.0053079555746035,0.000345782983718524,0.0304317600917834,0.111598550798828,0.138614931840479,0.139287614549532,0.368932785702284
4016,5517,0.00627244930057887,0.218998676377476,0.0632130755853004,0.0433933901747236,0.000210179823013848,0.011614069447912,0.0526016165995851,0.14958836812978,0.191921776817508,0.262186397744122
7325,2162,0.0032307666907947,0.162628276402317,0.140123678165627,0.00429364354315393,6.64256313397941e-05,0.0372720146937508,0.16255634365719,0.113021557972236,0.069678042423037,0.307129250820553
3053,2879,0.157928053794689,0.208283416884179,0.0999764665494376,0.00201785335423124,0.000294928051611099,0.0301091989800617,0.0539027277364627,0.0928708743469721,0.0809410760734117,0.273675404228944
4845,1681,0.0168363541251073,0.302133981835074,0.0694639635372675,0.00247529468490981,0.000180628494141428,0.0173443955625502,0.0451831474779122,0.0918775243773832,0.0954058892624288,0.359098820643226
9871,8997,0.000173193516560833,0.036827297641366,0.177756802968496,0.00379463659490394,0.00012159239730818,0.0182229055591916,0.228738451339719,0.19742133302215,0.0757651588919262,0.261178628068378
6220,7436,0.0250604693607475,0.222175845316662,0.0857573417561715,0.00261042850360512,0.000270552404291699,0.018994315028525,0.202935842224845,0.121435362195154,0.0658762029736179,0.25488364023638
4224,3479,0.0851604573939111,0.1191314581638,0.062543693764829,0.037841149053551,0.000166798935126006,0.030957556476321,0.0724941475604755,0.176849460948097,0.106452049863455,0.308403227840435
3602,6716,0.00993392392877098,0.170992751404953,0.0936357917691023,0.00921799981517808,0.000200814834019375,0.0252481465079626,0.0767612638891892,0.105661698010548,0.18142949016205,0.326918119678226
7254,7317,0.13001142366753,0.0880040318684939,0.175545070484911,0.00135313825776966,8.7368647812469e-05,0.0450381658359718,0.0372048596292491,0.179336523024509,0.0548780974981265,0.288541321085626
3879,4079,0.258059249674394,0.0244990297385076,0.151928692300498,0.00585563958150147,0.000728222987649585,0.0496369368021107,0.0369756977573725,0.189770990016382,0.0190205789665141,0.263524962175071
3328,3359,0.379279717466265,0.0672483650919439,0.086873722060869,0.00109028299582587,5.67294760731063e-05,0.0306168373800781,0.0900722437413121,0.139868517754201,0.0106109981006932,0.194282585932738
3810,5397,0.00249730650744899,0.205398301058792,0.0823945786586525,0.00783754269006681,0.000117917065290365,0.0108242090342017,0.141613930843033,0.156187725480606,0.11857271068369,0.274555777978219
10009,8277,0.00044421474502078,0.0227680107869265,0.225853398973924,0.00421345845443431,0.000232347984180748,0.0510388286674396,0.223443614248086,0.184566612101206,0.0456036663852655,0.241835847653516
4153,7915,0.00327595909576978,0.186456236756971,0.0602602923900606,0.0184816299929505,0.00182516795488687,0.0618037783121464,0.127718328149709,0.132792855630234,0.103357866262961,0.304027885454311
9047,3002,0.0205616757008775,0.179312252296518,0.139802718225404,0.00560265375060862,0.000150480281859676,0.0454386480127904,0.128201740700388,0.145973246416196,0.0781836441087585,0.256772940506598
7601,1922,0.00139820561080178,0.170256441652988,0.0923077955183837,0.00362322795262669,0.000121335420311712,0.0378257037431133,0.153448252479687,0.119794651999897,0.0754486393383786,0.345775746283812
10079,6959,0.00301057531024538,0.0981141256472496,0.158573541653365,0.00788775593036983,0.000143751772858287,0.0636709596768442,0.237393058535611,0.152973675972916,0.0824279590433107,0.19580459645723
10080,3602,0.117900466219637,0.187628789581516,0.0591166764598104,0.00049623561847219,2.58321365169389e-05,0.0166163746599172,0.0441462452162387,0.125850438077717,0.0483875363642846,0.39983140566589
