"x","y","Proliferation","Astrocytes","Neurons","Fibroblasts","Epithelial cells","Endothelial cells","Neutrophils"
9390,6719,1.47573655880891e-05,0.101256139938156,0.430043262889682,0.0133686273698748,0.00381353386825996,0.193292373313549,0.258211305254891
5945,6717,3.4567792320345e-08,0.0117832698470123,0.0734789246142245,0.0958854183223968,0.000274625891951474,0.701293437103171,0.117284289653451
4290,9354,0.000155637216067055,0.0230422429910943,0.356695368411822,0.246758626017012,0.00374477478198165,0.133749567316988,0.235853783265034
8357,5639,3.1440428764787e-11,0.000171796519624169,0.000404591564871822,0.00023711766247284,1.97176775569492e-06,0.854397273175099,0.144787249278736
9460,4920,0.00410166393444389,0.00431179386129095,0.036683953236653,0.000179250062943782,0.00101722983703777,0.541594569377572,0.412111539690059
8427,2402,4.69003297881448e-05,0.0459858335778306,0.302834947771573,0.120461326351519,0.0380859480556252,0.275176446645009,0.217408597268655
9871,9476,3.4209296314316e-06,0.0180914858800576,0.239132475204019,0.0161269356506531,0.0168274133318245,0.402630947443099,0.307187321560716
8493,8516,5.0649618305692e-07,0.0481419930005857,0.46354428400484,0.0739583370238505,0.00134829018960173,0.244508516264944,0.168498073019995
5738,6837,1.2113526890934e-05,0.0287432608752593,0.207686755962485,0.164708544523683,0.011638053256215,0.418797280432591,0.168413991422875
8357,5399,9.3744183598273e-12,4.54134028047845e-05,0.00197338192067098,0.000126315948395012,6.30062089638728e-07,0.954660158330261,0.0431941003264038
8976,7677,1.99875423662343e-06,0.066546899514439,0.514419110570559,0.04303728275203,0.0066147115498293,0.160477242548157,0.208902754310749
5256,6956,2.50623161899297e-07,0.00806287284642924,0.350617734719324,0.0821294798095898,0.00412823743112969,0.491777127845068,0.0632842967252972
8631,8756,0.00235191173286627,0.0580208541919996,0.28359009845918,0.154286564092107,0.0219491253400842,0.155011416580715,0.324790029603048
8494,6359,1.01805022693213e-05,0.0541857001577729,0.201908578378467,0.0527728851066518,0.00872064765527993,0.487689242029618,0.194712766169941
8906,10195,4.10948970745518e-09,0.00587497670186349,0.512674954086401,0.00358214514521192,0.000305808633182152,0.0173744486804459,0.460187662643406
8286,8876,7.77133964219068e-07,0.0478806086403374,0.369805786566412,0.208104090731693,0.00151877006531197,0.0211918393787214,0.35149812748356
8909,3482,0.000135372126204475,0.0152532982699268,0.178381391283042,0.0252069503762507,0.00684444801268285,0.316502080977634,0.457676458954259
3053,3119,8.2118254857044e-07,0.00293852236143164,0.139192104970302,0.178155006614683,0.00762967381496561,0.465432417307816,0.206651453748253
3948,3959,1.0584993538955e-06,0.000977743506067785,0.00649934487939756,0.354188115280366,6.68904874782105e-05,0.54702140631643,0.0912454410309065
5394,6237,7.73906028342397e-07,0.00979047034018928,0.13160939119801,0.0896116125801947,0.00481193207626757,0.605744836140862,0.158430983758447
7876,3361,0.00313575347267627,0.0153963286499504,0.279522200032797,0.0672271476128489,0.0675883345137885,0.373923273994317,0.193206961723622
4084,7555,3.64985316108951e-06,0.00292439113234251,0.429507951632433,0.178034535562509,0.000211498309305634,0.0817944115759889,0.30752356193426
3328,4558,2.88349685008399e-09,0.0013225843215607,0.0120589968827632,0.190694277060288,0.000175141423834929,0.726969424566856,0.0687795728612005
8496,3242,3.27590837820872e-06,0.0653832446576628,0.300607765083288,0.107797751010442,0.00382247386851064,0.338532212676316,0.183853276795402
7463,1683,8.11865806487109e-08,0.000464843412871529,0.450498627378044,0.285656566457399,0.00207120008237755,0.2059819301992,0.0553267512835271
5808,5039,1.447789973768e-06,0.0269505652476124,0.546628358528075,0.0177244251665599,0.0382143506452176,0.220370522989856,0.150110329632706
3673,3000,5.45672247326862e-11,0.000641832117918932,0.000204690970724306,0.00445880133733632,8.31971675038971e-06,0.985771765125664,0.00891459067703843
6702,9235,3.29712920779485e-11,0.000772995979456658,3.54823294130642e-06,0.00231209569082291,6.74644472326812e-06,0.984328229697297,0.0125763839217874
3604,3359,3.10542913052269e-11,0.000562231262354534,0.00039115582049824,0.00160503984589236,1.1008708552154e-06,0.993733081786481,0.00370739038286413
9664,9596,1.78500579417951e-10,0.024465549596443,0.209419016654078,0.0111345512266283,0.000176389605568946,0.427661866728651,0.32714262601013
6636,2881,1.70061818197309e-06,0.00299321943049863,0.550947508015211,0.222357099335656,0.0070417777396953,0.16449716964779,0.0521615252129673
9390,7198,3.63531296451029e-07,0.0780043354227635,0.448224307553267,0.133485024784423,0.0033559827075931,0.0941919266875165,0.242738059313141
4498,7076,6.5309122209338e-06,0.00432409552696164,0.257279360975684,0.0577901809831613,0.012493990014459,0.284815996116607,0.383289845470906
5808,5518,2.10865616736344e-08,0.0455682088786177,0.565195337987998,0.0228282995842927,0.00148258563154138,0.0772898530974469,0.287635693733542
8221,2043,2.4585987734568e-05,0.00382270036716265,0.462100120956461,0.131855364805866,0.0127669961331016,0.174984289146895,0.214445942602779
4292,5997,7.90067083759636e-07,0.00430666465359241,0.297928479933343,0.129052339610539,0.0092205557398937,0.300920214541299,0.25857095545425
7943,5639,2.33666515134327e-08,0.00325205195579793,0.000708903277861815,0.000660647449979135,2.23023553572011e-05,0.951031322365313,0.0443247492290392
10219,2643,0.000246555349563689,0.138941489496025,0.332380687117753,0.0555665280206686,0.0186574283849079,0.288364223929392,0.165843087701689
7323,7437,2.74028917874816e-08,0.0169507016970856,0.011198392593206,0.0165627584000409,0.0004159417044021,0.697206598336917,0.257665579865457
10150,2523,0.000992884476551824,0.135438742631854,0.10866129999915,0.117337238667459,0.0346589397809466,0.208936207989658,0.393974686454381
9804,5760,1.43042021763993e-08,0.000335409513028846,0.0021111441984442,0.00439487510517771,6.08786763697633e-05,0.616414926797156,0.376682751405621
5945,6957,2.84819976238833e-06,0.0106641413248131,0.298465516455128,0.206159941682891,0.00346742903038303,0.397070211529366,0.0841699117776573
3466,3359,1.30847222831399e-07,0.0181796368469232,0.0196856232629353,0.14919531206269,0.00354689853306282,0.759765549358528,0.0496268490886377
4431,3599,1.94729891097378e-07,0.00110138077604541,0.101884958381491,0.14994521034653,0.00523820322288715,0.449611993318075,0.29221805922508
7666,8756,0.0470371127809889,0.0488373215521732,0.146639319943038,0.0412735849691452,0.0150109522095035,0.188096641442401,0.51310506710275
6771,9115,5.12509295474757e-11,0.000783103308922121,2.24722677479572e-05,0.0052940654073204,1.9646087221914e-06,0.982281285523139,0.0116171088328971
7322,8156,1.7395547163571e-08,0.0241553556575118,0.155343752964052,0.0169981677315973,0.00846636041688648,0.553539837987566,0.241496507846839
4361,5637,1.7356445938824e-07,0.0027678267454492,0.410666083671238,0.139073657713663,0.00115162967146466,0.242505353688736,0.203835274944989
6498,1922,2.21028729505017e-09,1.24567199929617e-05,0.221900655704795,0.0152738819202692,0.000820076007243919,0.760576722627098,0.00141620481031289
6154,2521,5.9428340529172e-10,0.00043972446833355,0.508543935820618,0.00556021935119567,0.014439433281287,0.452378681164316,0.0186380053199663
6771,8396,4.42388825856781e-08,0.0222374494124004,0.0429450188665874,0.0985157781454144,0.000605902958832605,0.798250955160198,0.0374448512176852
5736,10433,7.52253936592975e-08,0.0088001288425304,0.140810005423541,0.111970073486521,0.000494027501513551,0.546944361652585,0.190981327867915
7736,6238,5.1612049078601e-08,0.00623680044479888,0.00525389144803615,0.00298468610794258,0.000530844181877758,0.692066629791308,0.292927096413988
3877,8155,1.39724372708898e-07,0.00861935429412617,0.00797291701568571,0.0739834163127903,0.000942860927355403,0.756562316089619,0.151918995636051
8013,4081,2.10121287282758e-05,0.000322958725466177,0.000538249069057464,0.00125821668085464,0.000954593137353299,0.749528308021249,0.247376662237291
7667,8036,4.01588714333977e-09,0.0202631239815189,0.00653485528179415,0.0132089108253297,0.000624136033182813,0.843533405987147,0.11583556387514
8770,7078,1.8447813734374e-07,0.0868972709645751,0.273307085022229,0.0329011572493985,0.00443903322080643,0.306115056859218,0.296340212205635
6702,8995,1.60760664551859e-06,0.0553975647214578,0.0298906866996802,0.242188549152465,0.00127669397988711,0.606110539965491,0.0651343578743741
9596,8517,7.5088766364312e-08,0.0143144593388771,0.595184722015252,0.00260474019239445,0.00174182886429191,0.296492386050276,0.0896617884501427
6566,3960,1.66747094340444e-06,0.00483803805538343,0.36524210605307,0.18184046282628,0.00320148277493017,0.217240826291565,0.227635416527828
8149,8396,1.2586332002465e-07,0.059199670610577,0.111867652212715,0.0158742109235151,0.000499004650674413,0.731577318052844,0.0809820176863552
8702,4800,4.5804002871906e-08,8.79399537735795e-06,1.09078594662904e-06,5.20231347308306e-05,7.2574298057045e-05,0.538391566314659,0.461473905667227
5463,5398,1.68888524421309e-07,0.00657365669785112,0.484196803375706,0.138204223346436,0.00484366885545876,0.210702018837423,0.155479459998601
5670,4559,3.34956333461442e-06,0.0161783652049756,0.62649302010015,0.0764686567808352,0.0294368595277962,0.177119705964136,0.074300042858772
8771,4680,1.91886783483631e-08,9.34142728467825e-05,0.000893549758173437,0.000223227014483986,0.000508265142527495,0.695565188027968,0.302716336595322
6981,1563,6.37268245538116e-07,0.00104860944328262,0.402719019597381,0.223539590904686,0.00124959474898206,0.281045741826631,0.0903968062107919
9113,8876,7.53821627848988e-07,0.0520471835256572,0.614444851509099,0.0026900938288743,0.00396717246946545,0.0332333132860546,0.293616631559222
3328,3599,0.054552200178584,0.0484058032457181,0.109681407378943,0.0498762611388081,0.041827105443536,0.657807889650313,0.0378493329640981
3053,3359,8.1365577265168e-09,0.00153902886287621,0.0586705364809321,0.0896636730239112,0.00353368791906312,0.597870330610191,0.248722734966469
9461,2043,2.11313368290273e-07,0.0248889637695611,0.389063537872332,0.116900433797684,0.0037462369751472,0.140755955845373,0.324644660426535
4636,6596,9.00904804000626e-07,0.0135674477343339,0.360614852672295,0.150226156028405,0.000976942922410115,0.34557502202406,0.129038677713693
7255,3960,3.39725496880273e-05,0.00522001513166524,0.201885981602427,0.0232288971051486,0.0130059880732472,0.529127028254801,0.227498117283023
6773,4799,3.75939529941329e-07,0.00220731818543036,0.36123098897719,0.136844465317049,0.00359098293014919,0.164357754299667,0.331768114350985
6981,2282,1.64972013646746e-05,0.00212309952223525,0.423110634062997,0.0532910652441265,0.0518845561187756,0.410106940028821,0.0594672078216791
6290,6357,1.89605968851968e-07,0.00717347368236472,0.0336589847587046,0.00837964175332105,0.00101988485701636,0.850104315377449,0.0996635099651757
9390,5999,6.98280825074009e-07,0.0376683195045167,0.0438082138078025,0.0147300566719226,0.00413802618214078,0.54603864497112,0.353616040581672
7046,8396,1.43367709590097e-07,0.00858862695895945,0.00114337411062456,0.0235443727249575,0.000166852144886141,0.915686944256317,0.0508696864365462
8837,9356,4.00319444946274e-05,0.0780838296159936,0.583373668694224,0.0226029378717555,0.00695034932068074,0.140845566769925,0.168103615782927
9802,8877,0.000141451737614739,0.0718169734335779,0.481607449974843,0.0127311132880898,0.0303694382117544,0.145610362954639,0.257723210399481
9597,5880,4.01505307243035e-13,3.3979880018489e-05,1.21289811682606e-07,2.37007374331982e-05,1.22080307108017e-07,0.97790005450956,0.022042021502468
9941,6000,6.11601419958624e-08,0.00018887044578193,5.2689267870095e-05,0.0538991694037204,9.71690566731583e-05,0.547844322734012,0.397917717931801
7808,1803,1.00446945568683e-07,0.00305173730906186,0.372977434505833,0.409663649329313,0.000341771494719764,0.176076835453012,0.0378884714611153
8700,8397,3.46641656191954e-09,0.0285074604163843,0.445276323705636,0.00776762836470789,0.00122373718148713,0.357668420084611,0.159556426780757
8358,3721,1.73010738087195e-07,0.00211906004008053,0.000878610961464936,0.0012126860011306,5.5328477808551e-05,0.875628816282243,0.120105325226534
6566,5638,8.08793596575069e-08,0.0231432579163916,0.270598683239773,0.269645743269875,0.000328848467495654,0.103064042548333,0.333219343678772
6150,9954,2.69657032371195e-09,0.00982519546290886,0.137957338641551,0.0451334245928421,0.000156579372555235,0.7860026728207,0.0209247864128729
7046,10314,9.91267790167155e-05,0.037124521824608,0.181015857815647,0.114621011011933,0.00916178567906404,0.559776960587952,0.098200736301779
9046,5640,1.80745960340857e-09,0.000264254081593204,8.78216029951257e-06,0.00144195671685604,1.80076324637533e-05,0.779299892936419,0.218967104664909
5118,6717,1.12714272356707e-05,0.00739701351945086,0.18055657882016,0.0617316577414601,0.0285222295956235,0.481157710934843,0.240623537961227
7667,7557,8.07341467921776e-11,6.93602427287238e-06,0.00035312415754263,9.25919187074992e-06,1.85177068306876e-05,0.999592312675518,1.98501632306013e-05
6429,2761,1.29212797776806e-09,0.000289060736885288,0.604099414977117,0.000557080076814248,0.0763216957455199,0.308889873836377,0.00984287333515902
6152,5159,1.97195694253918e-06,0.0407745056502934,0.536711304497522,0.0676557332176217,0.0231600505173067,0.0776737767057294,0.254022657454585
9734,7078,1.67392987584772e-06,0.0330414832501447,0.465027840837569,0.0767399991158528,0.00589214542718956,0.309071966487635,0.110224890951734
4636,7316,0.0726289861953323,0.0617119299250491,0.152300697492456,0.131118803392834,0.0788855291462527,0.283349585143063,0.220004468705013
6357,10074,7.78976821491133e-06,0.00873740926483629,0.246768984115316,0.169967102852592,0.0126862006084309,0.421350905380033,0.140481608010577
6841,5399,3.64831703968807e-06,0.0309154107192013,0.306501147074251,0.266172759927525,0.00538123134293942,0.306421353191452,0.0846044494275916
8013,3841,7.77475992136361e-09,0.000537556797494231,1.51712188959513e-05,0.00125895372558365,6.84565128870343e-05,0.871481583089408,0.126638270880971
4842,6956,2.38318141359327e-05,0.00519940014341665,0.387889027595942,0.184779246350248,0.00325888401532942,0.270605872510386,0.148243737570542
6980,3960,2.91289760081439e-06,0.00548820330244769,0.31182479063914,0.197680424179914,0.0188978228078612,0.184899762352999,0.281206083820037
5256,6717,0.000289481404566737,0.0263510744246511,0.171594983944011,0.194887681246686,0.0296271433063785,0.340601054427264,0.236648581246443
8356,8277,5.89514769816893e-10,0.0258284990526368,0.0243853300412817,0.0270758695795204,0.000240445803872149,0.77769059714135,0.144779257791824
8841,2403,1.57164087210155e-06,0.0278133759226615,0.160158944337662,0.00401009292299149,0.00386975270024417,0.45375013822022,0.350396124255349
5392,10313,0.000152148305950743,0.021944021731099,0.148217594669766,0.411461500115954,0.0219663592698669,0.290266411121299,0.105991964786065
9664,8877,1.75688546724804e-05,0.0315744284630031,0.632101243269474,0.0569517937541404,0.00632389222293022,0.0564348223053946,0.216596251130385
6428,6118,6.80718625557259e-06,0.0149513297396937,0.145775041454042,0.0736063668145003,0.0117270783079679,0.624411271826326,0.129522104671215
8152,1683,3.77024471100158e-06,0.000983135253080123,0.487487558020742,0.0244773571247274,0.0284346276912533,0.288307583026933,0.170305968638552
2430,8993,0.00120063770292113,0.0101774084821967,0.195469045188742,0.39669634871013,0.00362929509289619,0.0632283432533921,0.329598921569722
4913,4439,2.54422296006231e-05,0.0784004025914407,0.282180187226491,0.357375334224875,0.0376183987374324,0.128230010107671,0.116170224882489
4223,6596,1.91526476249567e-06,0.00731996113671213,0.376419509192045,0.128248236735521,0.0059388987060813,0.357045155710218,0.125026323254661
7322,8875,3.87308878208813e-09,0.0200527285318392,0.000917009505583911,0.0536719626927998,0.000377414771200977,0.843110637785424,0.0818702428400631
8083,2043,3.00585310259301e-06,0.00212673723769872,0.417124076051481,0.23655545258454,0.00444282963237834,0.308680031168172,0.0310678674726283
5945,7436,2.64055267570221e-06,0.0223053487799381,0.238088646719948,0.23131667949957,0.00427737097322884,0.387635278094673,0.116374035379966
5532,6237,5.04135196178712e-07,0.017488404911829,0.0778637165436041,0.0563876935930631,0.000923509888295326,0.768563775105838,0.0787723958221738
6288,9954,3.4742909047338e-06,0.0229817018960729,0.264542164007631,0.279222529176465,0.00568260697563635,0.361690774948911,0.0658767487043791
5669,6717,2.29690216217298e-07,0.00318901857231562,0.192607086314471,0.13577142475779,0.000294333656396616,0.538519241099816,0.129618665908994
4154,5997,3.83416024375465e-08,0.00421662606883406,0.479026192027616,0.1564140773153,0.00479428070497975,0.238889340175117,0.116659445366551
5600,6837,2.28741064153775e-05,0.0132720913568783,0.295921380266025,0.330419774071713,0.0105882717973431,0.208289426652542,0.141486181749083
5396,2161,1.26141036392491e-09,0.000649724813830232,0.110848035208071,0.0217069273903453,0.00452459588490775,0.771373119792959,0.0908975956484759
6566,4200,4.84642367475746e-06,0.0231691339341043,0.500835567749738,0.108603242048059,0.015078072405582,0.132544037576411,0.21976509986243
3536,2280,2.05587558001348e-11,0.000193467525113721,2.13928152276954e-06,0.000663274415762192,7.18677334118943e-07,0.981198345553318,0.0179420545263904
6291,4439,6.11605079009614e-06,0.0120452953614352,0.518415176752047,0.103686768088905,0.0304765172273551,0.0644049947184352,0.270965131801033
9596,6839,7.03725819066741e-08,0.047674668418316,0.479188767066011,0.266389257781688,0.000531325958317521,0.054746112785414,0.151469797617671
7598,7677,3.84627048850675e-07,0.0293837367134237,0.140888650729318,0.0823804322061785,0.00177897440840858,0.537043772731821,0.208524048583801
8978,3841,8.40343950232588e-06,0.029473638588461,0.0645436981091098,0.0118836292739465,0.0408757706915542,0.426379556775092,0.426835303122334
9113,8397,1.27666231560167e-07,0.0383642755881674,0.460260498285854,0.0701488962843377,0.0012653293748239,0.214610544534253,0.215350328266332
8841,2642,2.82444546725235e-09,0.00067102930511633,0.000812530554593368,0.0153408106375455,0.0002913530577217,0.863689612884835,0.119194660735742
6978,8036,2.22485872126456e-07,0.0231891630568518,0.0784819939327059,0.00660518357202178,0.000347733801548225,0.468853531827088,0.422522171323912
8424,9835,2.54596061352534e-06,0.0677845063262427,0.773026164952038,0.00493625745437093,0.00631761754476631,0.0122875548406826,0.135645352921285
6839,9475,0.00934237872350216,0.0638085812951147,0.142191181200447,0.145580645113104,0.0267350892301474,0.461306675532476,0.151035448905209
9802,8637,2.13557469540594e-06,0.0350768349687565,0.546784307621402,0.0136662189519774,0.00521434677881935,0.00879753346194126,0.390458622642408
7324,3361,7.01955922884354e-10,8.87897831439363e-05,0.471668889609182,3.38840447522121e-05,0.0722421749654197,0.398531242867783,0.0574350180277629
5186,8994,5.61896694309719e-06,0.00526806761109568,0.259651059520744,0.17243968120999,0.00520387544776666,0.363699416666566,0.193732280576894
3191,3359,9.50803366677414e-09,0.00307858281738817,0.124970477958636,0.0685357285157789,0.00025112784292171,0.716529325813405,0.086634747543837
9322,4920,4.66804249664745e-09,0.00180145431822695,0.105867657563113,0.00157721113416707,0.000733201267452072,0.65159947136409,0.238420999684909
6288,9474,3.06049652210115e-06,0.025229205272705,0.147508731211048,0.169480284009827,0.00248760595059133,0.540023884374421,0.115267228684885
7115,8755,8.6283219774919e-07,0.0322876825523237,0.190898627488097,0.071407537751624,0.000507849627487335,0.603303527078875,0.101593912669395
7600,4560,0.000794405422561493,0.00478792205867189,0.188039144500798,0.0115867719519156,0.0373856593750341,0.347173347880029,0.41023274881099
6291,3241,1.57980038944256e-07,0.00555868795737404,0.591390066191107,0.1177042257522,0.00859856575511471,0.174715302812121,0.102032993552044
9526,9116,2.84316449379855e-09,0.0152141629832507,0.280143249074156,0.00522814873422517,0.000121242454050575,0.174155887913067,0.525137305998085
5395,4559,8.93155173803562e-09,0.0214276807992845,0.696926064247118,0.00762292469450155,0.0249296179391153,0.0992127531206903,0.149880950267738
9804,5040,8.11809274387226e-07,0.00418150408278017,0.000548815475195439,0.00859984217707154,0.000612265576474992,0.801133475085791,0.184923285793412
5533,4079,4.67690896170718e-08,0.000593722189596348,0.536351369097625,0.0159830825599462,0.110126377647035,0.200679094849053,0.136266306887654
6360,3360,8.65431306921654e-08,0.00396975177527399,0.579754130750191,0.0447412881236731,0.0444561783434645,0.203881822724931,0.123196741739335
4429,7675,3.45021550339325e-08,0.000883520135134807,0.41667232780288,0.187828438013538,0.000264793623588972,0.273183237058774,0.121167648863929
5324,8994,6.52287992088e-06,0.00324034255666905,0.254251393693738,0.172732390080318,0.000786852669814565,0.152932442437175,0.416050055682365
8425,7198,2.19678033961097e-05,0.0108991048697912,0.526111230375188,0.00351731382048091,0.0156847559311577,0.42054770704072,0.0232179201592664
4775,4439,1.07945620029511e-06,0.0071089938181483,0.371486924172059,0.174540050557546,0.0328836894824706,0.215682906400025,0.198296356113551
6084,3360,2.83772682410418e-08,0.00593730280955598,0.659303428660092,0.0764383542356848,0.0520393943108804,0.114608999545572,0.0916724920609465
5807,6717,8.80183036087417e-06,0.0106064794288788,0.0617532713958771,0.0681547941615407,0.000683461669376899,0.705743534270046,0.15304965724392
5464,4679,2.0177942693266e-08,0.0112103181199709,0.637583107111131,0.043648073506506,0.0624489437089159,0.148949270796183,0.0961602665793509
6842,4440,5.15092645043202e-06,0.00304101320880729,0.426568084550524,0.242495839911458,0.00544987143210163,0.176641160423169,0.14579887954749
8632,6598,3.3724397380314e-08,0.0472193194011821,0.229250846070996,0.00765382558030305,0.00263789528860392,0.443864106349039,0.269373973585478
7530,5159,3.43536839656728e-05,0.00707752919531532,0.025283464423535,0.00724964848694169,0.0157918974513046,0.535383642942843,0.409179463816094
8082,3721,1.09163328276932e-06,0.00165554310802666,0.000305985558222505,0.00503131784515229,0.00102343714874029,0.644480704029032,0.347501920677543
9874,3003,7.75355764996921e-10,0.0151599591412297,0.0790991108081827,0.00668528219056386,0.00203792605324492,0.438396112545556,0.458621608485867
7255,5639,1.61888012390315e-08,0.0148555922195468,0.0202539257053331,0.00170515350803952,0.000210547777957738,0.82662995444707,0.136344810153251
9527,7198,6.6719898887022e-07,0.113186163203116,0.368770120814685,0.123922521840773,0.0109844238293121,0.175462223618666,0.207673879494459
7598,8636,1.9566413179252e-07,0.0186312074889316,0.0953934960660919,0.0113504615730085,0.00183752107595571,0.449823465785948,0.422963652345932
5047,10433,9.23256498956739e-05,0.020293457141454,0.282401077023666,0.122373495725657,0.0506964118896348,0.411054775583992,0.113088456985701
6910,5758,1.54608571058598e-08,0.0150669810181276,0.260196596987834,0.0968898321119946,0.00151343385513368,0.499651833754386,0.126681306811667
6566,4679,1.51764143989066e-08,0.0021133917879578,0.194220040015063,0.172112498561011,0.00130941062764656,0.206556699445007,0.4236879443869
8772,2522,3.74984209158314e-08,0.00169167814188143,0.00483066345696848,0.0329978923939644,0.00220580637377993,0.555772134049876,0.402501788085109
8428,1923,1.24636995427742e-05,0.00306717486115806,0.421515452002551,0.267267252652549,0.0126495081580615,0.0731737483629748,0.222314400263163
4497,8754,2.68783652907309e-06,0.00664930437157885,0.23587548369254,0.0905361581730698,0.00823771706920877,0.313535532477936,0.345163116379138
8632,6838,5.02793295841147e-08,0.0504199733920147,0.374878493541116,0.0279861130118678,0.0500668780610956,0.360853391048506,0.13579510066607
4015,9114,0.000247810309757167,0.0428761910616837,0.251616671342682,0.186364292952701,0.0522334876782349,0.277666740031187,0.188994806623754
6563,10194,2.6885276045728e-06,0.0286729659904818,0.253926246821357,0.262661850003033,0.0088712702930357,0.339255153134884,0.106609825229604
8218,6838,7.20871036793034e-09,0.0709210513492002,0.330434885785497,0.0124255926305514,0.00163999432964067,0.31316578589602,0.271412682800381
6292,1562,1.50206612258463e-09,7.03615572039078e-07,0.042031841929551,1.45144355892343e-06,0.00272479869797431,0.955235755864147,5.44694713061415e-06
10079,5280,1.90865641163528e-08,0.000974157093288206,0.00588177481297442,0.00261161001430056,3.77779008459609e-05,0.577131173212786,0.413363487879241
10078,9117,2.72324949792922e-08,0.0138684299815279,0.286514272331497,0.00769060836725699,0.00336544283889923,0.290868296764724,0.3976929224836
6770,9355,2.6393407173781e-09,0.00193221340962325,0.00127267215150887,0.00481236542625165,4.10831333511473e-05,0.937782911120213,0.0541587521197112
7321,9595,3.29609787921508e-06,0.0165239837488117,0.264464699826942,0.210324588843417,0.0105860853702295,0.201330047395637,0.296767298717084
3878,6956,1.2636613162525e-07,0.00424058654605658,0.396767927343799,0.067836769142053,0.00235662337803868,0.205569520298571,0.32322844692535
6291,4200,1.69364362902137e-06,0.00541343837733006,0.456755893273162,0.0613478579336282,0.0219149252645967,0.101544778618004,0.35302141288965
7254,7077,7.25217419796697e-07,0.0585882723564361,0.081095942259915,0.013998598374442,0.00306401449528564,0.745251709204693,0.0980007380918084
6429,2042,1.03129382966058e-08,0.000201874597999657,0.170058128371492,0.024508179834446,0.000901123782283603,0.793100317053593,0.0112303660472478
4362,3240,1.64930573934346e-07,0.0178168160291942,0.433282783950966,0.0424907853610146,0.00166580848604188,0.379428076645416,0.125315564596793
2915,3359,5.63220301486312e-08,0.00295898242032209,0.242504466737257,0.055225612235721,0.0103663035473778,0.630251298305087,0.0586932804322047
3327,5517,2.56814315412434e-08,0.0123620231998483,0.347665869538567,0.0336532737526694,0.00148635169190455,0.069616863032362,0.535215593103218
8699,9595,2.48629882349613e-05,0.0337057547103229,0.527161532519649,0.169720330153369,0.00244208654968033,0.14946242105513,0.117483012023613
5599,9234,4.02356786283235e-07,0.00212235267402191,0.0181928018055458,0.117724651061868,0.000180154750296213,0.77111681450388,0.0906628228476014
9530,1684,7.22119969798181e-07,0.0954859991174719,0.682407481106333,0.0140319393035235,0.0177681235858229,0.0673065348520971,0.122999199914782
6427,6597,1.2265859062071e-06,0.000721660662262238,0.0325366991378283,0.000866041101261363,0.00507836943532418,0.398330464197367,0.562465538880051
6911,4080,1.35160954723645e-07,0.00125690112884445,0.401519933516397,0.135782340986604,0.00397324574168872,0.192803470744065,0.264663972721446
6911,3121,7.67660102830864e-07,0.00310574082311171,0.457856748115672,0.214905561129916,0.00424604880472776,0.147084841780905,0.172800291685565
8358,2762,4.86193351097156e-07,0.034100798649223,0.504284353164154,0.124904935772998,0.0029218105678519,0.207151017125873,0.126636598526549
9803,7438,5.12900641447785e-08,0.0771578063939727,0.424561487964909,0.161386084704216,0.00172304649609969,0.0231276749232468,0.312043848227493
4429,6237,6.11137340499447e-06,0.00486778771094135,0.316658575779842,0.149419321151984,0.00609443932681774,0.333087692566545,0.189866072090465
5740,3720,8.16158608047912e-08,0.0080968468414655,0.677458901210466,0.0153199641618289,0.0174437709626783,0.121682058848157,0.159998376359544
7254,5878,2.18090568622646e-09,0.000936197064795802,1.58883054385486e-05,0.0144925330283993,5.77471374236907e-05,0.884435613411667,0.10006201887137
6288,9714,3.49784468151986e-09,0.0185046643820862,0.270292200786902,0.0753178433874468,0.00222290829613089,0.573525039256224,0.0601373403933656
6567,2282,4.953418470052e-08,0.00116287236312982,0.489640661707852,0.0292737170516063,0.0167387009947198,0.420501043706028,0.0426829546424795
6015,3960,9.32872433751215e-07,0.00607676712484034,0.665770825516969,0.0349599309518398,0.0833412185600846,0.0972005794518127,0.11264974552202
4911,8515,8.84132826883061e-05,0.0410462891782096,0.197396876992669,0.281446335917153,0.0062606878037836,0.289264472322982,0.184496924502514
9044,9476,1.61430621279694e-06,0.0219230914276259,0.371160309994241,0.00949302823725068,0.000835704541105594,0.283568291286623,0.313017960206941
9251,8397,6.47201459666561e-08,0.0378651449610496,0.35631182301897,0.0826080137499815,0.00120161363557289,0.315390364789024,0.206622975125256
7047,8156,1.2548018349727e-06,0.0520108531434522,0.0388029155833587,0.0751595134296476,0.00582796196950371,0.691378517346525,0.136818983725678
9116,3841,0.000137957994038665,0.00170480794008413,1.14358508776092e-05,0.00177791568461866,0.00158780613219675,0.797363101141334,0.19741697525685
4086,4678,6.32549033101264e-05,0.0161292715724242,0.304705783437934,0.44890840966046,0.00588844904352008,0.19464299926639,0.0296618321159614
8493,8756,0.00634653094449134,0.0956719617426799,0.328546541653861,0.224802310587149,0.033145583568418,0.102446280432852,0.209040791070548
4017,4558,1.15449669202986e-08,0.00292725959760491,0.0995498075640134,0.0239563416772669,0.000631790632777453,0.50374202906127,0.369192759922101
9736,3242,3.20077243884515e-05,0.0239325628661622,0.0381860992233965,0.0815424579022091,0.00874953980243515,0.390150943272726,0.457406389208682
4154,5757,1.0895341866654e-07,0.0018138238716726,0.267973642513065,0.180671478215858,0.00181075196196968,0.215750221293224,0.331979973190792
