"x","y","Endothelial cells","Mural cells","Cytokines","Neurons","Epithelial cells","Proliferation","OPCs"
8906,9955,0.174862677718658,0.0213354129697702,0.225420511896603,0.0472943674132112,0.100751764290838,0.00134232455573632,0.428992941155183
3464,7195,0.00799586928764714,0.000218774194731268,0.0767761162124353,0.000247468430901716,0.0547071103860142,2.22763613397471e-06,0.860052433852136
10285,8277,0.0602178761706115,0.00375016324986316,0.0856247560805717,0.0102138457588153,0.0419340523870688,5.43214830652329e-05,0.798204984870004
8288,4560,0.126515374742529,0.0120293813812222,0.177395932996435,0.0236480433643809,0.0923342479096974,0.00021207712932422,0.567864942476411
5737,8515,0.00819646826890946,0.000281488410511307,0.108954463633331,0.000120041075009401,0.0646417450516292,1.16921709607266e-05,0.817794101389649
9183,7318,0.00412941006132721,0.000214531791753032,0.0647114583855867,0.000102461129667007,0.0303413712783946,3.74256317557257e-06,0.900497024790096
4981,4798,0.089670660597527,0.0136559123253454,0.166182496291819,0.0307989588602549,0.119996802844517,0.00189401660272648,0.57780115247781
6153,3240,0.0490232465138311,0.00315635872673537,0.0871707275288596,0.010686322643296,0.0840707356748264,1.17593605387509e-06,0.765891432976398
4085,6836,0.0303201077801473,0.00134063816125228,0.111118380179755,0.00114198367029166,0.07922448347549,0.000106133611059703,0.776748273122004
5943,10074,0.00012747768577505,2.62895351242811e-06,0.0471375819437237,4.92343376019652e-07,0.030394002658702,1.19557354779423e-07,0.922337696857556
8424,8876,0.0433105930849836,0.00250720975220122,0.11292207414806,0.00633814636629919,0.0645100477888257,0.000163374393565496,0.770248554466065
10080,3362,0.0994259741433071,0.00141474685142651,0.173128273221104,0.000886710782900402,0.0642266615124632,0.00102057621601026,0.659897057272789
4430,4558,0.00017261600407881,4.97325377976061e-06,0.0410460718807042,3.85797194418435e-07,0.045508877369678,2.21943205886974e-08,0.913267053500244
5256,7436,0.0343797331643952,0.00310983192404381,0.139278601429942,0.00460329058525598,0.0894738690624782,0.000518206213561028,0.728636467620324
3604,4318,0.000503916533418261,9.62220648347346e-06,0.0387835461267501,5.52405445788258e-06,0.0353416470812214,4.30349211902775e-07,0.925355313648457
8496,3002,0.114611768122957,0.0106978576939028,0.19784017314886,0.0106239374506558,0.0930523443808255,0.000220396765575855,0.572953522437223
5534,1921,0.0526572649124044,0.00283082524537143,0.0663501613977809,0.0120555667329569,0.068597187191871,8.48975676194216e-05,0.797424096951996
9941,5760,0.190941609276013,0.00834984794424215,0.173149694073778,0.015608657307738,0.0572680480417332,0.000859226795377311,0.553822916561119
6013,8036,0.00616136802491128,0.000173299875548182,0.0907116029301336,5.18530371011296e-05,0.0622901411083735,5.0123610679244e-06,0.840606722662864
10149,4921,0.206211387332377,0.00784529747786692,0.146731450277749,0.0233516002768163,0.0470294470587854,1.30015977819246e-05,0.568817815978624
7463,2402,0.0244464968630516,0.00118857458154128,0.0867271391094426,0.00160080097461843,0.066739961775542,1.14582586214481e-05,0.819285568437183
3740,6716,0.0240608872631457,0.000693865223634817,0.116562004937825,0.000519669190162101,0.0891508794036921,0.00012809088575597,0.768884603095784
6841,5638,0.00681444010509958,0.000205162392464385,0.0734468512557482,0.000380670048310454,0.0489666053138104,1.97431782446774e-06,0.870184296566743
5117,9594,0.00422599957282705,7.45399279571252e-05,0.0934314238675007,3.56240421409575e-05,0.0555666942357799,2.33004627090104e-06,0.846663388307523
4635,9234,0.00179890675327078,6.06599162097094e-05,0.0699507384980857,2.59067897111943e-05,0.0493578911128323,1.67774931829083e-06,0.878804219180572
8701,5519,0.137794607570261,0.00698669849921266,0.159786811447882,0.0155625068246776,0.0608444667822625,0.00010297664597658,0.618921932229728
5461,9714,0.00452484353351672,0.000106666573394806,0.094781943887885,2.61186572141387e-05,0.0596511123627436,6.08529981362472e-06,0.840903229685432
8426,5040,0.0968698162093172,0.00315477872302337,0.0980290889421807,0.00463942205903731,0.0569948086255234,1.71566962516361e-05,0.740294928744666
6703,5399,0.0156207632045089,0.000546838453502394,0.0979655526619883,0.000693375190160842,0.0600704093798663,8.34292425366118e-06,0.82509471818572
5189,3000,0.0591645785345422,0.00355465900567533,0.0942160695342911,0.00920045674940412,0.112180797466752,5.64643093955568e-05,0.72162697439994
7600,2882,0.0305197255135614,0.00128482553558371,0.106801064541699,0.00117045899666549,0.0767177748172779,3.78784643284626e-05,0.783468272130884
4773,8994,0.0106263343335862,0.000229963028705941,0.132016411771686,0.000271999687599818,0.0700449094667369,1.48940905481005e-05,0.786795487621137
4499,5637,0.00777453637553722,0.000177894245841267,0.0690973438140417,0.000210879340693678,0.0538849972879485,3.17762776184216e-06,0.868851171308176
9873,5640,0.223341451291913,0.0118737515591149,0.138961945834493,0.0283569673977296,0.0592959813209725,0.0010885071991879,0.537081395396589
3740,6956,0.0313856977941033,0.00108745151969,0.127980681507019,0.000825152464946185,0.0732944202525031,9.7588021330521e-05,0.765329008440408
4225,1801,0.0777804273459578,0.00188102123332183,0.0429868479580551,0.00678767785565391,0.0554113449211847,0.00130792038945454,0.813844760296372
6219,9115,0.000383931289383538,4.08296032625711e-06,0.0588659476507719,7.99223126702165e-07,0.046838411252942,1.19899207667993e-07,0.893906707724242
3534,5877,0.0591425994562965,0.00167901680279379,0.129169561403554,0.00288819251232399,0.0916004326128111,5.89800365131677e-05,0.715461217175708
8634,2043,0.0741187179853514,0.00824038000747248,0.166308181258937,0.0162608457545403,0.099193612663837,0.000730887556514261,0.635147374773347
9733,9956,0.162569731304036,0.00397086090229584,0.105643368639103,0.00579335269493826,0.0382268395857636,0.000106549630007628,0.683689297243856
8424,10315,0.185696761036383,0.00967079432512056,0.114612154368697,0.0335260637130033,0.0414011925256058,7.71696685166892e-05,0.615015864362673
6498,3361,0.0862196843798686,0.00769757222148438,0.163023209567122,0.010131504495331,0.1425601026802,8.72901725855763e-05,0.590280636483408
7666,9955,0.0580119389765538,0.00482964701013975,0.145179282612025,0.00871471895765922,0.0612061667988395,0.000166140223025315,0.721892105421758
9873,4921,0.242327763675224,0.002741144880919,0.218865607136886,0.00494992299790802,0.0391974326094336,6.0184876422798e-05,0.491857943823206
9805,2643,0.0455606714252285,0.00489847681721647,0.189318345863825,0.00656009589480683,0.0879686044514353,0.000183096756161599,0.665510708791326
7806,4440,0.240492393462022,0.0208033830037254,0.300844371062256,0.0331562007514285,0.175760013582125,0.0182568747860175,0.210686763352425
8427,2163,0.0794945994551928,0.00637626943599403,0.193584768401751,0.0127057193713345,0.0966543362046392,0.000393522991346391,0.610790784139742
8425,8157,0.00616748471197139,0.00017688489808394,0.0497289821437486,0.000223687860010534,0.0209109779509369,8.3284671652993e-08,0.922791899150577
6632,9834,0.000429078445276755,6.72505278846358e-06,0.0584832087860404,2.39163442460648e-06,0.0441979884108704,7.70020288023564e-08,0.896880530668571
7325,1683,0.0183042643100011,0.000773175318693294,0.0916511449210557,0.00103793659195932,0.076842568945436,7.48728529872574e-06,0.811383422627556
9392,1923,0.00316432680807786,6.00030366130033e-05,0.0884817737268599,0.000155399516485457,0.0330220784435165,6.32721507929982e-08,0.875116355196296
5878,3001,0.0219250146680584,0.000875424843427694,0.0763649885031394,0.00251392490071656,0.0562933720288744,2.04815781603674e-06,0.842025226897968
4637,4439,0.000292646942441481,6.53649965036088e-06,0.0460822745440438,2.03999850038801e-06,0.0386684759188864,3.62799355704004e-08,0.914947989816542
5668,9114,0.00485269689187851,0.000120545735967963,0.0893986976855378,3.54855416741932e-05,0.0539319775425225,1.57783634200134e-06,0.851659018766077
4018,1921,0.036159105595229,0.000622052962225133,0.0613694995782054,0.0011268897009688,0.0732850600501221,1.27083388583208e-06,0.827436121279364
4153,8394,0.000405881126198126,6.43954643196341e-06,0.04905669707164,2.14469287108173e-06,0.0371235213915223,5.19499606836653e-08,0.913405264221376
5944,8395,0.0087550387415834,0.000362462091557508,0.0986985307079032,0.000209496371449422,0.0693139454513177,0.000177884738874097,0.822482641897315
4772,9474,0.0270079975075004,0.000794571161770672,0.132064692038196,0.000343387226578201,0.0811660087634955,0.000124764922474472,0.758498578379985
5601,6357,0.0106248559628515,0.000237612027854469,0.0707492785623196,0.000233240620727779,0.0566960200155496,5.68131777043407e-06,0.861453311492926
8563,7198,0.0413143840610244,0.00261160083787931,0.0972313600574747,0.00366311874709817,0.0589723055202055,1.55378648089591e-05,0.796191692911509
9182,8037,0.0271965648341619,0.00130932245867563,0.0718870564868463,0.00310550916534928,0.0332257012892815,8.47764324251163e-07,0.863274998001361
4431,2161,0.153462457022303,0.00591289305917905,0.0621618868906958,0.0227057784858666,0.044941105836113,2.2381296782228e-06,0.710813640576164
4293,3359,0.0201223002608618,0.000387124862013141,0.0781834433377425,0.000443079276287214,0.0392681004699938,1.06563454644345e-05,0.861585295447637
3743,1921,0.00447494979359363,4.639708543231e-05,0.0578323560469336,3.72810792923324e-05,0.0301446730380215,4.62470606202731e-07,0.90746388048612
9252,6479,0.0678705548558791,0.00452119052460559,0.109111783894182,0.00532867912271891,0.0581710976266804,6.33663768885372e-05,0.754933327599046
8771,3482,0.095907390207976,0.00239208699991148,0.178142841531668,0.00222065187119531,0.0720623351266127,2.36158528165003e-05,0.64925107840982
8563,5999,0.157027713453313,0.00681806326013221,0.166152363679224,0.0177213737623508,0.054877492318119,0.000183845835408813,0.597219147691452
5050,4439,0.00133721805642936,0.000122187059034503,0.0606923256529365,5.43840760670369e-05,0.0459287129970081,4.42820963621893e-07,0.891864729337561
3947,7076,0.0567345058395419,0.00792320399433419,0.181690526817849,0.0146158277673502,0.13948445289632,0.0011395083384673,0.598411974346137
10079,6239,0.251465441149507,0.00972177205716861,0.143961088915623,0.0232619151552337,0.0481359026849366,7.63721589080008e-05,0.523377507878623
7942,9235,0.0239508913836144,0.00105592549091586,0.100032923870063,0.000813033822494705,0.0533736851426834,1.24814205071161e-05,0.820761058869722
8631,8277,0.0283768955973976,0.000728281367215611,0.0602182789286451,0.00174078354334692,0.0247986893392822,4.63291393849448e-07,0.884136607932719
4360,7555,0.0310736386172348,0.00150744595554455,0.11003021258683,0.000953754688999241,0.0796635623124104,0.000449198459902679,0.776322187379078
10011,4921,0.296704735176318,0.0107416951350508,0.0925446352344638,0.029905571204539,0.0312495848943884,4.99890886847704e-05,0.538803789266556
4429,7915,0.0447142425134864,0.00269136815926787,0.173634530903542,0.00837539674076252,0.0999041535915143,0.00145352098989839,0.669226787101528
3742,3599,0.000216952558063819,2.43857818098512e-07,0.0324565071796374,7.6938160820019e-09,0.0445372008939354,7.27756395823453e-09,0.922789080539165
6911,4320,0.106952143521419,0.00852537501794471,0.169529461628632,0.0158143511181182,0.118262159150297,0.000497562816735001,0.580418946746854
7666,9475,0.104154309300118,0.00981170248043421,0.143342261299714,0.031037174453278,0.0829432616838689,0.000204168261276778,0.628507122521311
9390,6719,0.0380819473309152,0.00146515941395339,0.0780268773796681,0.00225176728915781,0.0471081533302755,8.35954180686531e-05,0.832982499837961
5945,6717,0.0123630315088753,0.000462471881678522,0.0859439768743712,0.000145095570626795,0.0587839915796579,1.41928358293055e-05,0.842287239748961
4290,9354,0.000132411346307633,1.45660822988456e-06,0.0560050727331511,4.71920992492159e-07,0.0273957817289173,4.92053482344031e-08,0.916464756457053
8357,5639,0.0867499203026897,0.0036897703866274,0.162310943526953,0.00700291604692024,0.0595234296313673,3.43169203740454e-06,0.680719588413405
9460,4920,0.145224937646837,0.00369869039891013,0.113894081705486,0.00596175254908931,0.0270711270669754,0.000979040755762395,0.70317036987694
8427,2402,0.0417974604218958,0.00196909030485729,0.11502423192622,0.0058361343947852,0.0450801577824274,7.15142401191886e-06,0.790285773745802
9871,9476,0.297050613672112,0.00311641126922827,0.109107841105222,0.0114474647442486,0.0446748507932552,0.000574224989361346,0.534028593426572
8493,8516,0.0189273124366146,0.000935862674045653,0.0820456745537683,0.00110731123159988,0.0405394329143785,3.94890807855239e-06,0.856440457281515
5738,6837,0.0160145309094118,0.000324826739102085,0.0905206024932238,0.000330317703794451,0.0651416939726435,1.2440388532921e-05,0.827655587793291
8357,5399,0.123245269553901,0.0080549144684899,0.213980520961689,0.00860768737797107,0.0651714735455996,7.27397833873232e-06,0.580932860114011
8976,7677,0.00268761929082561,7.36075158150936e-05,0.0603055088224037,8.66481175990864e-05,0.0242173707041716,6.04356248498288e-07,0.912628641192936
5256,6956,0.00685558920983457,0.000162190494731301,0.088035087685967,6.67521193437596e-05,0.0611162327336672,2.35870652575712e-06,0.84376178904993
8631,8756,0.0195046728769837,0.000791028479929083,0.0911278839850019,0.000642921263576109,0.0535031155729518,7.46492136554327e-05,0.834355728607902
8494,6359,0.109270735193916,0.00563329535544976,0.126004484871757,0.0122161353365528,0.0543606226750965,5.03736983684003e-05,0.69246435286886
8906,10195,0.223292828509752,0.0238319910787391,0.0830096758262672,0.0838257942527321,0.0348038721509359,0.000173176615698161,0.551062661565876
8286,8876,0.10605986261185,0.011540734264665,0.111491558715057,0.0376420214882951,0.0560736583883545,7.30573735047025e-05,0.677119107158274
8909,3482,0.177870973863565,0.0181255233300718,0.197348528184279,0.0230365982080504,0.0802011827609819,0.000702681772371699,0.50271451188068
3053,3119,0.0243891017468937,0.000858469584958291,0.0836469361336261,0.00100646274241128,0.0624894067264598,3.33388793595896e-05,0.827576284186291
3948,3959,0.00152334830078045,0.000223760754626892,0.058104542522248,0.000112164306856412,0.0316282665005824,2.18900765481509e-06,0.908405728607251
5394,6237,0.00931852703764795,0.000278051465952173,0.0897982087247909,0.000206191134963839,0.0674262403531642,1.90899284643351e-05,0.832953691355017
7876,3361,0.159707693902212,0.0197534171837752,0.262816347236073,0.0289379879077367,0.15473459925508,0.0127375747045164,0.361312379810607
4084,7555,0.0285785099125059,0.000886314576587604,0.128613694377876,0.00106217422151045,0.0766806273251017,8.90486813777398e-05,0.76408963090504
3328,4558,0.00178955347379086,3.98892406772766e-05,0.063710213962067,2.50197577362461e-05,0.041708496396039,2.70895597599819e-06,0.892724118213714
8496,3242,0.117001988848625,0.00984435859390516,0.168495092444048,0.0203171859501962,0.0872111931959555,0.000274462977535083,0.596855717989735
7463,1683,0.0153114237828842,0.000281576264483776,0.0699407534577028,0.000471688604978208,0.0580428457456739,6.64809426764367e-06,0.855945064050009
5808,5039,0.00733217206446467,0.000411833952390719,0.0784384586245149,0.00014863827124529,0.0701506703558982,2.67891857556253e-06,0.843515547812911
3673,3000,0.00734261018694226,4.71358402484856e-05,0.0455130964210737,4.46158200432851e-05,0.048493320103963,5.4506289770251e-07,0.898558676564832
6702,9235,7.44381526822371e-05,1.34037196878604e-06,0.0422981221264392,1.14464802053235e-07,0.0326641380977329,1.17898359429621e-08,0.924961834996539
3604,3359,0.00132309601068059,2.0389015183294e-05,0.053528184366076,5.64620532039987e-06,0.0385333722274146,1.82220192710876e-07,0.906589129955132
9664,9596,0.015954435676076,0.00022744952813132,0.068784883257459,0.000206131247445024,0.0146983582591937,3.68354909882576e-07,0.900128373676785
6636,2881,0.0463323269228848,0.00203797070993164,0.0867069845657297,0.00303421348925954,0.0699885439373102,7.10475750925653e-05,0.791828912799791
9390,7198,0.0226525976578893,0.000931771007647377,0.0657766398652648,0.00104112181231705,0.0363432559574405,1.28081677995261e-06,0.873253332882661
4498,7076,0.0172658769156902,0.000769300735672604,0.0883410419563943,0.000659486280866053,0.066436153625039,3.24559804561984e-05,0.826495684505882
5808,5518,0.000482271169258944,3.58203996390803e-05,0.0507308899416555,1.18415714253923e-05,0.0291141316141707,1.71612529805392e-07,0.919624873691321
8221,2043,0.034686847717581,0.00131801939597018,0.120375289214866,0.00153787176047016,0.0748042675321052,8.6478068375777e-05,0.767191226310632
4292,5997,0.0607473221472683,0.00170727728573782,0.120304862175461,0.00350235300629593,0.0904425831593201,8.96008866368464e-05,0.72320600133928
7943,5639,0.136533633167137,0.00428000105978427,0.112825487013591,0.0118020415803009,0.0648865453125581,0.000162202884592778,0.669510088982036
10219,2643,0.0196220642203538,0.0017730066155958,0.084628210364743,0.00160093011911932,0.0640674030196973,0.0001685994124992,0.828139786247992
7323,7437,0.0631827013003173,0.00261072669435871,0.0925431782750462,0.00657761050675251,0.044301672465061,9.52700418476928e-06,0.790774583754279
10150,2523,0.0298217491189721,0.00233743748834897,0.124517352588848,0.00184298263845935,0.0604403928049617,4.65415617513949e-05,0.780993543798658
9804,5760,0.201192201064198,0.00645768554663756,0.152773479502043,0.0266705947118952,0.0608709581478014,0.000203061623736488,0.551832019403688
5945,6957,0.00382069596363506,0.000228909302104868,0.0912536661403591,5.78231973296903e-05,0.0613449417380095,1.69289778331456e-05,0.843277034680729
3466,3359,0.00083480201969683,1.3573006700602e-05,0.0489660372232301,5.52059217366067e-06,0.0435364358539215,1.00101766667501e-06,0.906642630286611
4431,3599,0.0530046691279505,0.00176591539746093,0.0618111244853166,0.00885343788885005,0.0633743902911477,7.00902886292133e-06,0.811183453780411
7666,8756,0.027903691784294,0.0018227017985538,0.156091136559074,0.000576931693185427,0.0861245114092116,0.00900326244927825,0.718477764306403
6771,9115,0.000194573207585427,1.69195992151092e-06,0.0421909493360288,2.83518842072984e-07,0.0326913235009357,1.25740704952014e-08,0.924921165902616
7322,8156,0.0817600802186833,0.00199705514089284,0.0989407952144066,0.00515841263611668,0.0504888910862188,3.4852201291107e-06,0.761651280483553
4361,5637,0.0226553599315665,0.000676916105916145,0.095154240397088,0.00159771946125002,0.0534116779597957,1.23147025106971e-05,0.826491771441873
6498,1922,0.110662783201696,0.00735750376180704,0.145090260087558,0.0253973530774267,0.113155118111779,0.00031933387449593,0.598017647885237
6154,2521,0.0834000012509777,0.00974310208285632,0.0832606725950575,0.0342219763099779,0.0749780314529473,8.15999800314449e-06,0.71438805631018
6771,8396,0.00403911574265558,9.76917682783269e-05,0.0794243621106071,6.1660303228332e-05,0.0505372999212401,9.55674948659084e-07,0.865838914479042
5736,10433,0.00062464753617632,1.61429136134806e-05,0.0444489422512111,6.96242331600129e-06,0.0389428714018926,3.28977303121814e-07,0.915960104496487
7736,6238,0.0748974014112562,0.00395656267765902,0.112319086202822,0.00532220393263069,0.0550652511910478,2.99172454746789e-05,0.748409577339109
3877,8155,0.0010102913533579,3.10287766388552e-05,0.0576580372862101,1.43601879222211e-05,0.0433373541055612,7.03639674723838e-07,0.897948224650635
8013,4081,0.179875601352627,0.0167324369578383,0.212832684635116,0.038918206890441,0.102893337068605,0.00451088994986012,0.444236843145512
7667,8036,0.109736003453827,0.00390884461990634,0.127380991521078,0.00822370267857658,0.0531400130513735,9.52103708644237e-06,0.697600923638152
8770,7078,0.00397888798118281,0.000171791837782039,0.0562682197755298,9.03659753330788e-05,0.0238721631307283,2.32229725966736e-07,0.915618339069718
6702,8995,8.97262869796917e-05,1.36037948449216e-06,0.0411842688037412,1.55407916867995e-07,0.0299277528307592,4.09827395180313e-08,0.928796695308379
9596,8517,0.159167262103497,0.0189437967340733,0.158452126421709,0.0550850745306652,0.0775001577639088,0.0011134524442985,0.529738130001848
6566,3960,0.0287940638740571,0.00112597747191497,0.0912761438757822,0.000969165116599611,0.0850239792180532,5.11645131209799e-05,0.792759505930472
8149,8396,0.0112292069696852,0.000526768150551743,0.0590914472594967,0.000896444046664227,0.0247994271728715,5.55893518385357e-07,0.903456150507212
8702,4800,0.196537785303981,0.00538223187029435,0.241400511941714,0.0118361663216095,0.0795063981532441,0.000909246591381145,0.464427659817776
5463,5398,0.00284965143152074,9.36414845263038e-05,0.0643573136605021,0.000106661608827788,0.0468249276383623,2.43351138546666e-06,0.885765370664875
5670,4559,0.0436566044515291,0.00242032983427617,0.066447533504982,0.00661368402180721,0.0680926821841481,6.79477692305163e-06,0.812762371226334
8771,4680,0.178711110594713,0.0181617438163131,0.295752675333403,0.0178355182980558,0.129830350513729,0.00205534998601502,0.357653251457771
6981,1563,0.00452514977442888,0.0001034855688918,0.0647136960698606,6.20243654045454e-05,0.058069125201053,1.61756406006128e-06,0.872524901456301
9113,8876,0.130327007278734,0.0109642706436703,0.0867111969640049,0.0432899523766433,0.0412418282076807,0.000159287963415846,0.687306456565851
3328,3599,0.0100652610360943,0.000400927842187842,0.0543793726496007,0.000449407029337652,0.0452248037425059,0.000297736805927904,0.889182490894346
3053,3359,0.0140606724786427,0.00049056611490239,0.0955893061080964,0.0004699371431378,0.102598704378205,4.79099999751056e-05,0.786742903777041
9461,2043,0.0948878299863183,0.00615761049548179,0.143799271544341,0.0153269396929654,0.0694453842051762,7.20211308695724e-05,0.670310942944848
4636,6596,0.00539151985049192,8.53234964052437e-05,0.0719607750932682,7.52346196178887e-05,0.0566859386813045,1.55227686050714e-06,0.865799655982052
7255,3960,0.0838854398532049,0.00634599234460836,0.14393452094842,0.0091325117442429,0.0938620801270958,0.00175450612425871,0.66108494885817
6773,4799,0.0591258844786429,0.00273554387585312,0.154127129765623,0.00374393182499096,0.0842538102213951,5.22187575226534e-05,0.695961481075972
6981,2282,0.0572851425172423,0.0048923366821154,0.143803881642838,0.00777441057142484,0.107480688597161,0.000881936829345557,0.677881603159873
6290,6357,0.0213022025839354,0.00159755282539572,0.108335077150494,0.00173467431449611,0.0717721653188041,4.8495146062719e-05,0.795209832660812
9390,5999,0.233447390394187,0.0151953357771119,0.159835769811759,0.037982488504239,0.0609848180060773,0.000222982363221199,0.492331215143404
7046,8396,0.0159181083265914,0.000447082929781373,0.081841735678885,0.000626529004986079,0.0514648078704654,1.09406684920643e-05,0.849690795520799
8837,9356,0.128618792267811,0.0086506127524249,0.126196575184821,0.0168863930495804,0.0846747930970824,0.000673032367095928,0.634299801281184
9802,8877,0.12176899864854,0.00612532029969083,0.146400965893748,0.0149075738162713,0.0669066921654009,0.000347564972341641,0.643542884204007
9597,5880,0.242500501806711,0.0120538760076951,0.155510221979026,0.044189454586093,0.0464182695431337,6.2907496352068e-05,0.49926476858099
9941,6000,0.195313245420745,0.00364631771404268,0.145229480320962,0.0118333922815979,0.0423024511096473,0.000509716766585078,0.60116539638642
7808,1803,0.00571460518472767,0.000105223890335741,0.0728330004125415,9.48837637905671e-05,0.0571299286741944,1.50428749160983e-06,0.864120853786918
8700,8397,0.0683731941834339,0.00573703161653692,0.0772128587021227,0.0167946084169085,0.0331346651016334,4.78832223854918e-06,0.798742853657126
8358,3721,0.192300915840877,0.0138411096103243,0.164995108689164,0.020922572610566,0.0885871370540482,0.00106285794923506,0.518290298245786
6566,5638,0.0283272439541941,0.00247179693420157,0.118129232141216,0.00391510126041102,0.0581323715030983,1.80180021079812e-05,0.789006236204771
6150,9954,0.000509161764058974,8.8755086706869e-06,0.0593618353826358,5.58744616979133e-06,0.0429080951236101,2.51681832819572e-07,0.897206193093022
7046,10314,0.00234669348326772,6.04131877717431e-05,0.0553467395820237,4.06083913589753e-05,0.0485659953441988,2.66061676316785e-06,0.893636889394616
9046,5640,0.111624375260915,0.00277589554277725,0.176072849198029,0.00463196115514486,0.0714856448233153,5.48535787221132e-05,0.633354420441096
5118,6717,0.0104266300258911,0.000268913708429014,0.0908704376765963,0.00033986847727436,0.0641519586097197,2.4827885599093e-05,0.83391736361649
7667,7557,0.0583330672447995,0.00376718394422367,0.132328345070544,0.00393453901885046,0.0621937859910248,8.27641661976866e-06,0.739434802313938
6429,2761,0.127128388272031,0.0111630002987511,0.0658724053027151,0.052846067331063,0.0551521222674057,8.16731421449051e-06,0.68782984921382
6152,5159,0.00177355994383303,7.41543086585289e-05,0.0529743670364449,4.43562279843998e-05,0.034462843436352,1.65850548292504e-07,0.910670553196179
9734,7078,0.0142302178883853,0.000631059953261212,0.073073842010431,0.00174309577562569,0.0335490731992862,2.68199263598871e-06,0.876770029180375
4636,7316,0.0316703493092273,0.00284678087676864,0.129588468621457,0.00212199245678211,0.0899941915877956,0.00328924915103311,0.740488967996936
6357,10074,0.00256511256089196,6.41962351976528e-05,0.0694004788042286,6.64443973464591e-05,0.0501666705333838,1.64488332578974e-06,0.877735452585626
6841,5399,0.0138953271927985,0.000517434460396124,0.0858381757289261,0.000530711289634893,0.0553371249907764,3.39211770290039e-06,0.843877834219765
8013,3841,0.150279105800509,0.0135064952620381,0.21605819074166,0.0222132352643184,0.101957023322768,0.000857010468359256,0.495128939140348
4842,6956,0.0251954270461631,0.00125742485013989,0.0978152076196144,0.00343014882336237,0.0758514813449594,8.06558390039648e-05,0.796369654476757
6980,3960,0.0630105809686534,0.00293591145230861,0.101007372350248,0.00403718008207888,0.0800924817067142,6.89546336961432e-05,0.748847518806301
5256,6717,0.0149139269248863,0.000509828930089216,0.0906666525135897,0.000335606969660427,0.0583515998065549,3.25461520780486e-05,0.835189838703142
8356,8277,0.00128807081597541,4.37658822162214e-05,0.0437595017301363,4.59146793843018e-05,0.0143779968869834,1.34854737573574e-08,0.94048473651983
8841,2403,0.218576297088697,0.0112530363164273,0.214660037471762,0.0174099956696194,0.0847390166101439,0.000626458593754911,0.452735158249596
5392,10313,0.00119633377287608,3.18784231853756e-05,0.0750777861444017,1.4582405399462e-05,0.0466606609990385,1.3901210502241e-06,0.877017368134049
9664,8877,0.166601525467532,0.00742616149397978,0.142213585515834,0.0177302424529415,0.093271557738935,0.00101695050357832,0.5717399768272
6428,6118,0.0273728689803728,0.00107976556692737,0.096707502715375,0.00193129844397543,0.0612124601521419,2.51158659508943e-05,0.811670988275257
8152,1683,0.0697884809679938,0.00822039770432315,0.191511457250961,0.0205078637894104,0.105362110357217,0.00045694899760802,0.604152740932487
2430,8993,0.0625969594639001,0.000173922105394973,0.116030937059345,0.000693585327752627,0.0143279191024244,1.52993492135292e-05,0.806161377591969
4913,4439,0.000712898086143897,3.12466948183096e-05,0.0643428963019794,1.07413351015388e-05,0.0529911174112535,3.77487815532664e-07,0.881910722682888
4223,6596,0.0205803483670197,0.000621906374615689,0.120593368952195,0.000299810983091038,0.0852728714540491,4.5917197443681e-05,0.772585776671586
7322,8875,0.00321952001492118,4.28545417282247e-05,0.0613367579393676,1.76336621225282e-05,0.0480941623887129,4.91479205914758e-07,0.887288579973942
8083,2043,0.0163198299102815,0.000971662657305882,0.0922385625432362,0.000978471917244945,0.0747027932743087,3.61112498382878e-05,0.814752568447785
5945,7436,0.00370853120838034,0.000128889245943372,0.0732639055111281,7.06961524405115e-05,0.0506563827802077,1.62872866071022e-06,0.872169966373239
5532,6237,0.00328677488734985,0.000111133125155162,0.0634272955493337,0.000102671192479202,0.0467769717484278,5.69779264232753e-06,0.886289455704612
6288,9954,0.000356131979617398,6.07439124097303e-06,0.062974680499047,1.00266765970671e-06,0.0412904122796167,2.33619417016353e-07,0.895371464563401
5669,6717,0.0215822613958948,0.000631611903393417,0.0941557251504074,0.001422180309195,0.0642905167985883,1.07221337923647e-05,0.817906982308729
4154,5997,0.0330072003044074,0.000660036336865616,0.114008906713458,0.000919608451947894,0.0743321678625232,8.01564755858001e-06,0.77706406468324
5600,6837,0.0199418303947143,0.000935581985321247,0.112139563233543,0.000789981989898599,0.0783066144868137,0.000112470540038564,0.787773957369671
5396,2161,0.0292622939520585,0.00219323848342973,0.0993212196425618,0.00415272734787989,0.085361693231984,3.64145218014264e-05,0.779672412820285
6566,4200,0.100361068799353,0.00756497188911419,0.138909860539067,0.0175200438359163,0.098440149777274,0.000397088234813995,0.636806816924461
3536,2280,0.0298572865532545,0.000496847325908891,0.0692700203862821,0.00055990542361704,0.0593586749277549,5.63418041247667e-06,0.84045163120277
6291,4439,0.0725337939157355,0.00482521385875437,0.151593362537117,0.00770459148150396,0.0854059166997854,0.000138301838513826,0.67779881966859
9596,6839,0.0240314321114734,0.0011474822027545,0.0680752849022172,0.00088266487327451,0.0324282204412978,1.85372195992465e-06,0.873433061747023
7598,7677,0.0140076028101293,0.000251895966600032,0.0902754744948925,0.000394469361116952,0.0407676825759334,6.42617721494318e-07,0.854302232173606
