"CellID","Interval","BaselineCellType","TargetCellType","Changed"
47330,"TF0→TF1","Neutrophils","Neutrophils",FALSE
47331,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47332,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47333,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47334,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47335,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47336,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47337,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47338,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47339,"TF0→TF1","Neutrophils","Astrocytes",TRUE
47340,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47341,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47342,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47343,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47344,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47345,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47346,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47347,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47348,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47349,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47350,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47351,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47352,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47353,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47354,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47355,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47356,"TF0→TF1","Neutrophils","Mesenchymal cells",TRUE
47357,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47358,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47359,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47360,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47361,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47362,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47363,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47364,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47365,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47366,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47367,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47368,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47369,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47370,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47371,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47372,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47373,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47374,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47375,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47376,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47377,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47378,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47379,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47380,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47381,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47382,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47383,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47384,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47385,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47386,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47387,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47388,"TF0→TF1","Mesenchymal cells","Astrocytes",TRUE
47389,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
47390,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
47391,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
47392,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
47393,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47394,"TF0→TF1","Neurons","Astrocytes",TRUE
47395,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47396,"TF0→TF1","Astrocytes","Neutrophils",TRUE
47397,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
47398,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47399,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47400,"TF0→TF1","Fibroblasts","Neurons",TRUE
47401,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47402,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47403,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47404,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47405,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47406,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47407,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47408,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47409,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47410,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47411,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47412,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47413,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47414,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47415,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47416,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47417,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47418,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47419,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47420,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47421,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47422,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47423,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47424,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
47425,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
47426,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47427,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47428,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47429,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47430,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47431,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47432,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47433,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47434,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47435,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47436,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47437,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47438,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47439,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47440,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47441,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47442,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47443,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47444,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47445,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
47446,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47447,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47448,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47449,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47450,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47451,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47452,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47453,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47454,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47455,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47456,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47457,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47458,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47459,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47460,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47461,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47462,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47463,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47464,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47465,"TF0→TF1","Fibroblasts","Neurons",TRUE
47466,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47467,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47468,"TF0→TF1","Neutrophils","Mesenchymal cells",TRUE
47469,"TF0→TF1","Endothelial cells","Mesenchymal cells",TRUE
47470,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47471,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47472,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47473,"TF0→TF1","Astrocytes","Astrocytes",FALSE
47474,"TF0→TF1","Endothelial cells","Neurons",TRUE
47475,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47476,"TF0→TF1","Neurons","Macrophages/Microglia cells",TRUE
47477,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47478,"TF0→TF1","Fibroblasts","Neurons",TRUE
47479,"TF0→TF1","Macrophages/Microglia cells","Neurons",TRUE
47480,"TF0→TF1","Fibroblasts","Neurons",TRUE
47481,"TF0→TF1","Neurons","Neutrophils",TRUE
47482,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47483,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47484,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47485,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47486,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47487,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47488,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47489,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47490,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47491,"TF0→TF1","Astrocytes","Astrocytes",FALSE
47492,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
47493,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47494,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47495,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47496,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47497,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47498,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47499,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47500,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47501,"TF0→TF1","Endothelial cells","Mesenchymal cells",TRUE
47502,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47503,"TF0→TF1","Endothelial cells","Mesenchymal cells",TRUE
47504,"TF0→TF1","Neurons","Mesenchymal cells",TRUE
47505,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47506,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47507,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47508,"TF0→TF1","Macrophages/Microglia cells","Mesenchymal cells",TRUE
47509,"TF0→TF1","Astrocytes","Astrocytes",FALSE
47510,"TF0→TF1","Mesenchymal cells","Macrophages/Microglia cells",TRUE
47511,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47512,"TF0→TF1","Neutrophils","Astrocytes",TRUE
47513,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47514,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47515,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47516,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47517,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47518,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47519,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47520,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47521,"TF0→TF1","Neurons","Astrocytes",TRUE
47522,"TF0→TF1","Neutrophils","Neutrophils",FALSE
47523,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47524,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47525,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47526,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47527,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47528,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47529,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47530,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47531,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47532,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47533,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47534,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47535,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47536,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47537,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47538,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47539,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47540,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47541,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47542,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47543,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47544,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47545,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47546,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47547,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
47548,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47549,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47550,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47551,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47552,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47553,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47554,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47555,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47556,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47557,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47558,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47559,"TF0→TF1","Astrocytes","Astrocytes",FALSE
47560,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47561,"TF0→TF1","Neutrophils","Neutrophils",FALSE
47562,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47563,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47564,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47565,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47566,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47567,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47568,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47569,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47570,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47571,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47572,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47573,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47574,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47575,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47576,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47577,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47578,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47579,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47580,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47581,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47582,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47583,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47584,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47585,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47586,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47587,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
47588,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47589,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47590,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47591,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47592,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47593,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47594,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47595,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47596,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47597,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47598,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47599,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47600,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47601,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47602,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47603,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47604,"TF0→TF1","Fibroblasts","Neurons",TRUE
47605,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47606,"TF0→TF1","Fibroblasts","Neurons",TRUE
47607,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47608,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47609,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47610,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47611,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
47612,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47613,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47614,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47615,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47616,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47617,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47618,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47619,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47620,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47621,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47622,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47623,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47624,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47625,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47626,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47627,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47628,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47629,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47630,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47631,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47632,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47633,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47634,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47635,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47636,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47637,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47638,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47639,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47640,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47641,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47642,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47643,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47644,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47645,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47646,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47647,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47648,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47649,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47650,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47651,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47652,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47653,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47654,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
47655,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47656,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47657,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47658,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47659,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47660,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47661,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47662,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47663,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47664,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47665,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47666,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47667,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
47668,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47669,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47670,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47671,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47672,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47673,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47674,"TF0→TF1","Neurons","Fibroblasts",TRUE
47675,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47676,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47677,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47678,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47679,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47680,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47681,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47682,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47683,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47684,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47685,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47686,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47687,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47688,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
47689,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47690,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47691,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47692,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47693,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47694,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47695,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47696,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
