"CellID","Interval","BaselineCellType","TargetCellType","Changed"
21383,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21384,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21385,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21386,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21387,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21388,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21389,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21390,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21391,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21392,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21393,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21394,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21395,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21396,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21397,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
21398,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21399,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21400,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21401,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21402,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21403,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21404,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21405,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21406,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21407,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21408,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21409,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21410,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21411,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21412,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21413,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21414,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21415,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21416,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21417,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21418,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21419,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21420,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21421,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21422,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21423,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21424,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21425,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21426,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21427,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21428,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21429,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21430,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21431,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21432,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21433,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21434,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21435,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21436,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21437,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21438,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21439,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21440,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21441,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21442,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21443,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21444,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21445,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21446,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21447,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21448,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21449,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21450,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21451,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21452,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21453,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21454,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21455,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21456,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21457,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21458,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21459,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21460,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21461,"TF0→TF1","TMSB4X high cells","Epi-epithelial cells",TRUE
21462,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21463,"TF0→TF1","TMSB4X high cells","Epi-epithelial cells",TRUE
21464,"TF0→TF1","Cardiomyocytes","Fibroblast cells",TRUE
21465,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21466,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21467,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21468,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21469,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21470,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21471,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21472,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21473,"TF0→TF1","TMSB4X high cells","Epi-epithelial cells",TRUE
21474,"TF0→TF1","TMSB4X high cells","Epi-epithelial cells",TRUE
21475,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21476,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21477,"TF0→TF1","Cardiomyocytes","Fibroblast cells",TRUE
21478,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21479,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21480,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
21481,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21482,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21483,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21484,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21485,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21486,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21487,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21488,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21489,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21490,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21491,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21492,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21493,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21494,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
21495,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21496,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21497,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21498,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21499,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21500,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21501,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21502,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21503,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21504,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21505,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21506,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21507,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21508,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21509,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21510,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21511,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21512,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21513,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21514,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21515,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21516,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21517,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21518,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21519,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21520,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21521,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21522,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21523,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21524,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21525,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21526,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21527,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21528,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21529,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21530,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21531,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21532,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21533,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21534,"TF0→TF1","Cardiomyocytes","TMSB4X high cells",TRUE
21535,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21536,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21537,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21538,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21539,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21540,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21541,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21542,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21543,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21544,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21545,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21546,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21547,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21548,"TF0→TF1","Endocardial cells","Cardiomyocytes",TRUE
21549,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21550,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21551,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21552,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21553,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21554,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21555,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21556,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21557,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21558,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21559,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21560,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21561,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21562,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21563,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21564,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21565,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21566,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21567,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21568,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21569,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21570,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21571,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
21572,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21573,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21574,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21575,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21576,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21577,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21578,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21579,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21580,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21581,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21582,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21583,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21584,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21585,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21586,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21587,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21588,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21589,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21590,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21591,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21592,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21593,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21594,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21595,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21596,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21597,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21598,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21599,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21600,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21601,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21602,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21603,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21604,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21605,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21606,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21607,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21608,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21609,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21610,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
21611,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21612,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21613,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21614,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21615,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21616,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21617,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21618,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21619,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21620,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21621,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21622,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21623,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21624,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21625,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21626,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21627,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21628,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
21629,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21630,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21631,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21632,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21633,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21634,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21635,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21636,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21637,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21638,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21639,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21640,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21641,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21642,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21643,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
21644,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21645,"TF0→TF1","Endocardial cells","Cardiomyocytes",TRUE
21646,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21647,"TF0→TF1","Cardiomyocytes","Vascular endothelial cells",TRUE
21648,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21649,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21650,"TF0→TF1","TMSB4X high cells","Endocardial cells",TRUE
21651,"TF0→TF1","TMSB4X high cells","Endocardial cells",TRUE
21652,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21653,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21654,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
21655,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21656,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21657,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21658,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21659,"TF0→TF1","Endocardial cells","Endocardial cells",FALSE
21660,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21661,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21662,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21663,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21664,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21665,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21666,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21667,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21668,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21669,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21670,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21671,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21672,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21673,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21674,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21675,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21676,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21677,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21678,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21679,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21680,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21681,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21682,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21683,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21684,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21685,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21686,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21687,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21688,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21689,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21690,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21691,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21692,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21693,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21694,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21695,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21696,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21697,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21698,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21699,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21700,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21701,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
21702,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21703,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21704,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21705,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21706,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21707,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21708,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21709,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21710,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21711,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21712,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21713,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21714,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21715,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21716,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21717,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21718,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21719,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21720,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21721,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21722,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21723,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21724,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21725,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
21726,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21727,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21728,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21729,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21730,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21731,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21732,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21733,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21734,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21735,"TF0→TF1","TMSB4X high cells","Valve cells",TRUE
21736,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21737,"TF0→TF1","Endocardial cells","Valve cells",TRUE
21738,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21739,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21740,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
21741,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21742,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21743,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21744,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21745,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21746,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21747,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21748,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
21749,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
21750,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
